fromaccount,toaccount,syscode,timestamp,amount
A64378,1000182,38,2014/9/11 17:18,100
A63996,1000055,38,2014/9/11 17:17,966
B63366,1000007,30,2014/9/11 17:01,150
B71016,1000027,34,2014/9/11 17:01,616
B78559,1000037,34,2014/9/11 17:01,420
A66309,1000055,38,2014/9/11 17:01,766
A18818,1000061,33,2014/9/11 17:01,100
A74712,1000178,37,2014/9/11 17:01,766
E66111,1000231,36,2014/9/11 17:01,1116
E26217,1000027,34,2014/9/11 17:01,2498
E74793,1000186,38,2014/9/11 17:28,1100
A44917,1000210,38,2014/9/11 17:28,900
B28717,1000178,37,2014/9/11 17:28,766
D68586,1000178,37,2014/9/11 17:28,888
D75134,1000041,34,2014/9/11 17:28,1200
B15240,1000027,34,2014/9/11 17:28,766
C71649,1000041,34,2014/9/11 17:28,866
B79654,1000041,34,2014/9/11 17:28,366
E74059,1000041,34,2014/9/11 17:28,1500
D60284,1000030,34,2014/9/11 17:28,700
B78836,1000041,34,2014/9/11 17:28,1400
C48343,1000061,33,2014/9/11 17:28,644
B41211,1000061,33,2014/9/11 17:28,944
D13924,1000231,36,2014/9/11 17:28,622
A38545,1000233,36,2014/9/11 17:28,1150
D75832,1000231,36,2014/9/11 17:28,916
E62243,1000001,30,2014/9/11 17:28,822
A34425,1000007,30,2014/9/11 17:28,400
B39915,1000055,38,2014/9/11 17:28,766
E29955,1000178,37,2014/9/11 17:33,566
D69787,1000001,30,2014/9/11 17:33,716
A72120,1000233,36,2014/9/11 17:33,844
E69195,1000231,36,2014/9/11 17:33,1200
A44045,1000038,34,2014/9/11 17:33,1066
C72280,1000040,34,2014/9/11 17:33,1050
C67232,1000029,34,2014/9/11 17:33,950
E31759,1000031,34,2014/9/11 17:33,500
D19734,1000215,34,2014/9/11 17:33,2000
D41833,1000027,34,2014/9/11 17:33,766
D77413,1000159,38,2014/9/11 17:33,1066
C71277,1000212,38,2014/9/11 17:33,1600
A59473,1000181,38,2014/9/11 17:33,1090
E36714,1000055,38,2014/9/11 17:33,966
A74701,1000179,37,2014/9/11 17:33,50
B79719,1000038,34,2014/9/11 17:33,788
A54358,1000040,34,2014/9/11 17:33,1400
C68874,1000231,36,2014/9/11 17:29,1066
B68878,1000233,36,2014/9/11 17:29,322
B68284,1000233,36,2014/9/11 17:29,666
B70107,1000179,37,2014/9/11 17:29,800
C77666,1000031,34,2014/9/11 17:29,770
A38855,1000038,34,2014/9/11 17:29,866
C74099,1000031,34,2014/9/11 17:29,500
C25722,1000215,34,2014/9/11 17:29,1600
E67782,1000038,34,2014/9/11 17:29,860
B38807,1000041,34,2014/9/11 17:29,1500
E60611,1000041,34,2014/9/11 17:29,130
D58819,1000040,34,2014/9/11 17:29,850
B62608,1000031,34,2014/9/11 17:29,1020
A40633,1000011,30,2014/9/11 17:29,700
C41631,1000003,30,2014/9/11 17:29,250
B29206,1000185,38,2014/9/11 17:29,990
D66553,1000055,38,2014/9/11 17:29,966
D64879,1000187,38,2014/9/11 17:29,900
C14228,1000184,38,2014/9/11 17:29,800
D41768,1000061,33,2014/9/11 17:29,844
E72330,1000233,36,2014/9/11 17:29,1016
B68284,1000233,36,2014/9/11 17:29,200
B76428,1000041,34,2014/9/11 17:29,666
D26510,1000027,34,2014/9/11 17:29,20
D28606,1000037,34,2014/9/11 17:29,860
E75804,1000041,34,2014/9/11 17:29,1200
B76219,1000041,34,2014/9/11 17:29,250
D72540,1000027,34,2014/9/11 17:29,466
A57803,1000031,34,2014/9/11 17:29,650
E65111,1000040,34,2014/9/11 17:29,1150
B48634,1000041,34,2014/9/11 17:29,1400
C21801,1000038,34,2014/9/11 17:29,766
D37564,1000041,34,2014/9/11 17:29,866
A78788,1000038,34,2014/9/11 17:29,766
B52976,1000040,34,2014/9/11 17:29,1050
D75134,1000041,34,2014/9/11 17:29,250
D58070,1000041,34,2014/9/11 17:36,1500
A64800,1000040,34,2014/9/11 17:35,1150
B69720,1000031,34,2014/9/11 17:36,200
A66491,1000027,34,2014/9/11 17:35,794
E72915,1000027,34,2014/9/11 17:35,566
C74977,1000041,34,2014/9/11 17:26,960
D45127,1000040,34,2014/9/11 17:26,1150
A75194,1000041,34,2014/9/11 17:26,666
D66313,1000041,34,2014/9/11 17:26,916
C70792,1000031,34,2014/9/11 17:27,650
A58323,1000010,30,2014/9/11 17:26,600
C69015,1000011,30,2014/9/11 17:26,500
A52071,1000211,38,2014/9/11 17:26,800
D60338,1000213,38,2014/9/11 17:26,700
E48221,1000055,38,2014/9/11 17:27,866
D22858,1000231,36,2014/9/11 17:26,866
E45991,1000231,36,2014/9/11 17:26,1016
D76958,1000215,34,2014/9/11 17:26,2100
A35737,1000027,34,2014/9/11 17:26,1044
D30843,1000038,34,2014/9/11 17:26,1060
C24490,1000041,34,2014/9/11 17:26,1500
B74113,1000037,34,2014/9/11 17:26,1000
D59889,1000041,34,2014/9/11 17:31,200
C35452,1000027,34,2014/9/11 17:31,666
D31958,1000031,34,2014/9/11 17:31,600
A68710,1000011,30,2014/9/11 17:30,200
A45427,1000216,38,2014/9/11 17:30,1000
D74288,1000055,38,2014/9/11 17:30,866
E33417,1000055,38,2014/9/11 17:31,300
D77367,1000186,38,2014/9/11 17:31,1100
A45770,1000232,36,2014/9/11 17:31,550
A46179,1000047,36,2014/9/11 17:31,450
C77043,1000233,36,2014/9/11 17:30,900
C65397,1000231,36,2014/9/11 17:30,1000
B14703,1000103,33,2014/9/11 17:31,1200
C52807,1000040,34,2014/9/11 17:31,950
C77156,1000038,34,2014/9/11 17:31,766
E69205,1000031,34,2014/9/11 17:31,600
B65702,1000041,34,2014/9/11 17:31,1500
D72539,1000027,34,2014/9/11 17:31,622
B31342,1000029,34,2014/9/11 17:31,600
B75483,1000038,34,2014/9/11 17:31,860
A38745,1000041,34,2014/9/11 17:31,716
B77886,1000003,30,2014/9/11 17:31,150
B30379,1000233,36,2014/9/11 17:31,1300
A78543,1000101,31,2014/9/11 17:23,400
B75176,1000101,31,2014/9/11 17:23,400
B76197,1000101,31,2014/9/11 17:22,400
E71213,1000101,31,2014/9/11 17:23,400
A73857,1000030,34,2014/9/11 17:28,100
C47338,1000029,34,2014/9/11 17:28,650
C19870,1000027,34,2014/9/11 17:28,572
C67154,1000027,34,2014/9/11 17:27,666
B53275,1000040,34,2014/9/11 17:28,1400
B73692,1000038,34,2014/9/11 17:28,888
A69380,1000029,34,2014/9/11 17:28,250
E57619,1000038,34,2014/9/11 17:28,966
B62180,1000041,34,2014/9/11 17:28,1500
B51773,1000001,30,2014/9/11 17:28,472
D39951,1000011,30,2014/9/11 17:28,200
D12552,1000003,30,2014/9/11 17:28,100
D79577,1000213,38,2014/9/11 17:28,800
D31242,1000055,38,2014/9/11 17:28,866
E58325,1000187,38,2014/9/11 17:28,990
C68570,1000213,38,2014/9/11 17:28,800
A45734,1000178,37,2014/9/11 17:28,766
D22858,1000231,36,2014/9/11 17:28,150
A22428,1000231,36,2014/9/11 17:28,1200
E67302,1000038,34,2014/9/11 17:28,866
E75101,1000027,34,2014/9/11 17:28,816
C61286,1000041,34,2014/9/11 17:28,770
B63679,1000040,34,2014/9/11 17:28,1150
C13932,1000041,34,2014/9/11 17:28,1216
C78098,1000215,34,2014/9/11 17:28,2000
E53662,1000001,30,2014/9/11 17:28,844
B73654,1000001,30,2014/9/11 17:28,472
C68500,1000041,34,2014/9/11 17:58,1500
B34916,1000027,34,2014/9/11 17:58,450
D57522,1000037,34,2014/9/11 17:58,430
B38831,1000057,38,2014/9/11 17:58,150
E18580,1000055,38,2014/9/11 17:58,764
C33570,1000185,38,2014/9/11 17:58,1090
A78366,1000061,33,2014/9/11 17:58,1022
B62232,1000231,36,2014/9/11 17:58,1200
E25898,1000232,36,2014/9/11 17:58,1200
B57682,1000010,30,2014/9/11 17:58,1000
C25393,1000031,34,2014/9/11 17:58,1670
A47698,1000041,34,2014/9/11 17:58,1500
E58290,1000037,34,2014/9/11 17:58,420
A19396,1000215,34,2014/9/11 17:58,2200
A73887,1000027,34,2014/9/11 17:58,644
C31968,1000057,38,2014/9/11 17:58,300
C41818,1000213,38,2014/9/11 17:58,1200
C63764,1000061,33,2014/9/11 17:58,744
A63438,1000178,37,2014/9/11 17:58,766
C34982,1000231,36,2014/9/11 17:58,1400
C48773,1000231,36,2014/9/11 17:58,1300
C71982,1000047,36,2014/9/11 17:58,1910
D19296,1000061,33,2014/9/11 17:58,1632
E67686,1000010,30,2014/9/11 17:58,100
A40725,1000030,34,2014/9/11 17:58,700
C61769,1000030,34,2014/9/11 17:58,700
B47517,1000031,34,2014/9/11 17:58,600
A47440,1000030,34,2014/9/11 17:58,800
B72022,1000027,34,2014/9/11 17:58,516
E65735,1000231,36,2014/9/11 17:58,1300
C78673,1000055,38,2014/9/11 17:58,622
C47756,1000055,38,2014/9/11 17:58,866
C29554,1000178,37,2014/9/11 17:58,888
C69169,1000095,22,2014/9/11 13:45,16
D59167,1000016,28,2014/9/11 13:45,440
E79525,1000186,38,2014/9/11 17:50,1100
A64522,1000187,38,2014/9/11 17:50,1390
B34391,1000184,38,2014/9/11 17:50,1200
A66624,1000060,38,2014/9/11 17:50,350
E71677,1000010,30,2014/9/11 17:50,700
D72023,1000038,34,2014/9/11 17:50,566
D55212,1000040,34,2014/9/11 17:50,1150
E68289,1000027,34,2014/9/11 17:50,816
E65885,1000047,36,2014/9/11 17:50,600
D56866,1000060,38,2014/9/11 17:50,100
D66515,1000010,30,2014/9/11 17:50,600
A78770,1000029,34,2014/9/11 17:50,1050
B36145,1000061,33,2014/9/11 17:50,966
E38357,1000232,36,2014/9/11 17:50,600
C76131,1000212,38,2014/9/11 17:50,1600
B50182,1000055,38,2014/9/11 17:50,2898
C42323,1000060,38,2014/9/11 17:50,200
A43624,1000212,38,2014/9/11 17:50,900
A58761,1000105,33,2014/9/11 17:59,550
A58761,1000105,33,2014/9/11 17:59,380
D64198,1000105,33,2014/9/11 17:59,270
C72938,1000105,33,2014/9/11 17:59,850
B36145,1000105,33,2014/9/11 18:00,1040
D35628,1000105,33,2014/9/11 17:59,220
D77445,1000105,33,2014/9/11 17:59,200
B62609,1000105,33,2014/9/11 17:59,430
C75066,1000105,33,2014/9/11 17:59,500
E29946,1000105,33,2014/9/11 17:59,230
A71221,1000105,33,2014/9/11 18:00,400
E61746,1000105,33,2014/9/11 17:59,400
A52412,1000105,33,2014/9/11 17:59,400
E57064,1000105,33,2014/9/11 17:59,430
E41445,1000187,38,2014/9/11 17:43,1090
E79615,1000010,30,2014/9/11 17:44,1200
A67645,1000001,30,2014/9/11 17:44,844
B40021,1000029,34,2014/9/11 17:44,150
A47153,1000182,38,2014/9/11 17:52,600
B33246,1000027,34,2014/9/11 17:53,416
B31342,1000215,34,2014/9/11 17:52,400
C72611,1000041,34,2014/9/11 17:52,1200
D72574,1000031,34,2014/9/11 17:52,350
B49725,1000041,34,2014/9/11 17:52,866
E75479,1000029,34,2014/9/11 17:52,1250
A79398,1000003,30,2014/9/11 17:52,250
E75077,1000007,30,2014/9/11 17:52,150
D40023,1000184,38,2014/9/11 17:52,1350
B46591,1000232,36,2014/9/11 17:53,600
E46859,1000231,36,2014/9/11 17:52,1166
C72805,1000031,34,2014/9/11 17:52,400
D78873,1000040,34,2014/9/11 17:53,1450
E54907,1000029,34,2014/9/11 17:52,650
E47031,1000038,34,2014/9/11 17:52,400
B67215,1000178,37,2014/9/11 17:52,860
B77976,1000010,30,2014/9/11 17:52,100
E26750,1000003,30,2014/9/11 17:52,400
D44666,1000001,30,2014/9/11 17:52,616
D53886,1000060,38,2014/9/11 17:52,250
E75047,1000055,38,2014/9/11 17:52,666
B46591,1000232,36,2014/9/11 17:52,600
D73337,1000041,34,2014/9/11 17:52,816
D67798,1000029,34,2014/9/11 17:52,200
E30028,1000027,34,2014/9/11 17:52,500
E47031,1000038,34,2014/9/11 17:52,460
D78873,1000040,34,2014/9/11 17:52,1200
C72805,1000031,34,2014/9/11 17:52,240
A35878,1000037,34,2014/9/11 17:52,520
A46736,1000031,34,2014/9/11 17:52,400
A69448,1000178,37,2014/9/11 17:53,766
A57368,1000003,30,2014/9/11 17:52,300
E37903,1000001,30,2014/9/11 17:45,566
A50491,1000211,38,2014/9/11 17:45,100
E69361,1000210,38,2014/9/11 17:45,1200
C65223,1000031,34,2014/9/11 17:45,350
D68683,1000041,34,2014/9/11 17:45,300
A45564,1000027,34,2014/9/11 17:45,300
B68156,1000233,36,2014/9/11 17:45,572
A73046,1000232,36,2014/9/11 17:45,600
C44581,1000231,36,2014/9/11 17:45,1500
C76774,1000003,30,2014/9/11 17:45,120
C28186,1000011,30,2014/9/11 17:45,700
D41034,1000011,30,2014/9/11 17:45,800
B69630,1000003,30,2014/9/11 17:45,500
E77958,1000001,30,2014/9/11 17:46,594
C51881,1000060,38,2014/9/11 17:45,200
D23484,1000187,38,2014/9/11 17:45,990
D75639,1000031,34,2014/9/11 17:45,870
E45917,1000029,34,2014/9/11 17:45,300
B78341,1000027,34,2014/9/11 17:46,400
B71994,1000027,34,2014/9/11 17:45,816
C69171,1000233,36,2014/9/11 17:45,866
A62119,1000231,36,2014/9/11 17:45,1000
E62317,1000232,36,2014/9/11 17:45,600
D59750,1000231,36,2014/9/11 17:45,1000
C47462,1000007,30,2014/9/11 17:45,250
C28186,1000011,30,2014/9/11 17:45,150
C60174,1000159,38,2014/9/11 17:45,722
E50806,1000038,34,2014/9/11 17:45,688
C49566,1000041,34,2014/9/11 17:45,1000
C59887,1000041,34,2014/9/11 17:45,1316
B33889,1000038,34,2014/9/11 17:45,600
B75032,1000233,36,2014/9/11 17:45,1300
C55147,1000231,36,2014/9/11 17:45,916
A73582,1000231,36,2014/9/11 17:45,1500
B76269,1000001,30,2014/9/11 17:45,744
D71788,1000016,28,2014/9/11 16:54,4200
E74514,1000101,31,2014/9/11 20:22,400
E70363,1000101,31,2014/9/11 20:22,400
B71110,1000101,31,2014/9/11 20:22,400
A79498,1000101,31,2014/9/11 20:21,400
D72101,1000101,31,2014/9/11 20:21,400
A55486,1000101,31,2014/9/11 20:22,400
C23866,1000101,31,2014/9/11 20:21,400
C46572,1000101,31,2014/9/11 20:22,400
B13738,1000101,31,2014/9/11 20:22,400
D69859,1000101,31,2014/9/11 20:22,400
C44122,1000007,30,2014/9/11 18:29,400
E74585,1000011,30,2014/9/11 18:29,150
D16903,1000041,34,2014/9/11 18:29,916
E57936,1000031,34,2014/9/11 18:29,120
E73730,1000037,34,2014/9/11 18:29,630
A44664,1000030,34,2014/9/11 18:29,100
B73534,1000184,38,2014/9/11 18:29,900
C78813,1000003,30,2014/9/11 18:29,200
B62196,1000047,36,2014/9/11 18:29,450
A44664,1000030,34,2014/9/11 18:29,600
D61727,1000010,30,2014/9/11 18:29,1000
A72163,1000041,34,2014/9/11 18:29,1216
D48739,1000031,34,2014/9/11 18:29,550
C75443,1000210,38,2014/9/11 18:29,900
E62360,1000027,34,2014/9/11 18:29,616
D61727,1000010,30,2014/9/11 18:29,500
D63693,1000031,34,2014/9/11 18:30,670
D59292,1000233,36,2014/9/11 18:30,894
E73589,1000213,38,2014/9/11 18:30,1300
D64877,1000027,34,2014/9/11 18:30,572
A44664,1000030,34,2014/9/11 18:30,100
B49540,1000213,38,2014/9/11 18:30,800
B48233,1000213,38,2014/9/11 18:30,700
E72297,1000037,34,2014/9/11 18:30,780
E73670,1000213,38,2014/9/11 18:31,700
E77812,1000029,34,2014/9/11 18:31,250
E75817,1000005,28,2014/9/11 16:48,950
D12627,1000005,28,2014/9/11 16:48,950
B62555,1000005,28,2014/9/11 16:48,1050
B63783,1000095,64,2014/9/11 16:48,24
C71688,1000005,28,2014/9/11 16:49,1400
C40668,1000005,28,2014/9/11 16:50,1150
B47739,1000095,22,2014/9/11 16:50,51
A63012,1000095,22,2014/9/11 9:41,200
B76219,1000095,22,2014/9/11 9:41,128
E70130,1000016,28,2014/9/11 9:41,200
A43165,1000095,22,2014/9/11 15:48,99
A64378,1000095,64,2014/9/11 15:48,195
D69932,1000016,28,2014/9/11 15:48,1830
D16574,1000095,22,2014/9/11 15:48,128
C74551,1000095,22,2014/9/11 9:41,30
A76479,1000016,28,2014/9/11 9:42,500
B59122,1000095,22,2014/9/11 16:58,96
D55911,1000091,19,2014/9/11 16:58,128
D32028,1000091,19,2014/9/11 16:58,128
E50759,1000095,22,2014/9/11 16:58,81
D76958,1000016,28,2014/9/11 16:59,300
C56542,1000005,28,2014/9/11 16:59,1150
C67580,1000093,20,2014/9/11 16:59,62
E26806,1000091,19,2014/9/11 16:59,114
B71176,1000091,19,2014/9/11 16:59,46
D77937,1000005,28,2014/9/11 16:59,950
A69840,1000005,28,2014/9/11 16:59,800
B74098,1000005,28,2014/9/11 16:59,850
D31516,1000005,28,2014/9/11 16:59,950
C22191,1000005,28,2014/9/11 17:02,750
C79741,1000016,28,2014/9/11 17:02,350
D17548,1000005,28,2014/9/11 17:12,750
B72497,1000091,19,2014/9/11 17:12,200
C65963,1000093,20,2014/9/11 17:14,4
E60656,1000095,22,2014/9/11 22:56,136
C75866,1000016,28,2014/9/11 16:38,2700
C48032,1000005,28,2014/9/11 11:51,1400
A69566,1000005,28,2014/9/11 11:51,850
C72142,1000005,28,2014/9/11 11:52,950
E77311,1000016,28,2014/9/11 11:52,3180
A23095,1000095,22,2014/9/11 11:52,200
B51186,1000095,22,2014/9/11 15:55,97
A44622,1000143,81,2014/9/11 15:56,600
D16574,1000095,22,2014/9/11 15:58,11
D72125,1000016,28,2014/9/11 15:58,440
A71874,1000091,19,2014/9/11 15:58,174
E73749,1000016,28,2014/9/11 15:59,1520
B31299,1000091,19,2014/9/11 15:59,132
A72146,1000016,28,2014/9/11 15:59,200
E69277,1000091,19,2014/9/11 16:00,24
A79192,1000016,28,2014/9/11 16:01,2070
B77189,1000091,19,2014/9/11 16:01,200
D74935,1000016,28,2014/9/11 16:02,200
D76907,1000016,28,2014/9/11 16:03,250
E67326,1000091,19,2014/9/11 16:03,40
A64276,1000143,81,2014/9/11 16:04,361
A50979,1000143,81,2014/9/11 16:04,570
E72390,1000091,19,2014/9/11 16:04,116
A56551,1000095,22,2014/9/11 16:04,73
E67326,1000091,19,2014/9/11 16:04,4
E75376,1000016,28,2014/9/11 16:10,930
B77189,1000091,19,2014/9/11 16:10,200
E69277,1000091,19,2014/9/11 16:11,200
B77189,1000091,19,2014/9/11 16:11,200
D62590,1000091,19,2014/9/11 16:17,194
C57426,1000016,28,2014/9/11 16:18,1000
E67326,1000091,19,2014/9/11 16:17,28
C19800,1000016,28,2014/9/11 16:19,1200
A47464,1000093,20,2014/9/11 16:19,190
C69546,1000016,28,2014/9/11 16:20,750
D20122,1000095,64,2014/9/11 16:20,94
B63183,1000095,64,2014/9/11 16:21,97
E79212,1000005,28,2014/9/11 11:58,950
C62922,1000005,28,2014/9/11 11:58,1150
D73673,1000005,28,2014/9/11 11:58,1200
A73767,1000091,19,2014/9/11 16:30,144
B64633,1000091,19,2014/9/11 16:30,8
E64755,1000091,19,2014/9/11 16:31,200
E64755,1000091,19,2014/9/11 16:31,200
E33137,1000091,19,2014/9/11 16:31,18
E17929,1000093,20,2014/9/11 19:18,182
A57202,1000091,19,2014/9/11 19:18,200
C70459,1000091,19,2014/9/11 19:18,200
B48809,1000093,20,2014/9/11 19:18,200
B54178,1000093,20,2014/9/11 19:18,144
A69289,1000091,19,2014/9/11 19:18,18
E72297,1000095,64,2014/9/11 19:18,200
D46246,1000095,64,2014/9/11 19:19,11
B45357,1000091,19,2014/9/11 19:36,12
C44088,1000091,19,2014/9/11 19:36,48
E50768,1000095,22,2014/9/11 19:36,9
D46076,1000093,20,2014/9/11 19:36,70
C38756,1000093,20,2014/9/11 19:37,44
C17084,1000093,20,2014/9/11 19:36,10
E60996,1000091,19,2014/9/11 19:37,18
E20874,1000095,64,2014/9/11 19:37,75
A66931,1000091,19,2014/9/11 19:59,100
C27357,1000093,20,2014/9/11 19:59,4
B21411,1000093,20,2014/9/11 19:59,6
A68710,1000091,19,2014/9/11 19:59,4
C54757,1000093,20,2014/9/11 19:59,200
B21411,1000093,20,2014/9/11 19:59,200
E74272,1000001,30,2014/9/11 16:52,722
E37198,1000178,37,2014/9/11 16:52,566
E71930,1000178,37,2014/9/11 16:52,666
E64569,1000040,34,2014/9/11 16:52,800
B61868,1000041,34,2014/9/11 16:52,566
C62058,1000233,36,2014/9/11 16:53,1000
D54865,1000213,38,2014/9/11 12:15,800
D40099,1000040,34,2014/9/11 12:15,1000
E27931,1000031,34,2014/9/11 12:15,850
B78728,1000215,34,2014/9/11 12:15,2000
C72831,1000027,34,2014/9/11 12:15,836
A13896,1000027,34,2014/9/11 12:15,916
B43375,1000231,36,2014/9/11 12:15,1066
DE2950,1000213,38,2014/9/11 12:15,800
E44326,1000039,34,2014/9/11 12:15,1800
A26312,1000215,34,2014/9/11 12:15,800
D39636,1000231,36,2014/9/11 12:15,1500
E77279,1000003,30,2014/9/11 12:15,500
D60814,1000027,34,2014/9/11 12:15,522
A41079,1000040,34,2014/9/11 12:15,1100
E78092,1000215,34,2014/9/11 12:15,2600
A72908,1000029,34,2014/9/11 12:15,600
C21709,1000159,38,2014/9/11 12:15,700
E71409,1000003,30,2014/9/11 12:15,500
E36264,1000213,38,2014/9/11 16:31,200
D19581,1000037,34,2014/9/11 16:31,150
E31816,1000211,38,2014/9/11 16:31,800
E23964,1000041,34,2014/9/11 16:31,1400
E29011,1000231,36,2014/9/11 16:31,1166
D52720,1000003,30,2014/9/11 16:31,300
B76882,1000001,30,2014/9/11 16:31,1216
C50677,1000001,30,2014/9/11 16:31,1116
A76396,1000040,34,2014/9/11 16:54,1100
B24883,1000211,38,2014/9/11 16:56,800
B62819,1000231,36,2014/9/11 16:56,250
B65533,1000041,34,2014/9/11 16:56,1500
E44326,1000031,34,2014/9/11 16:56,120
B70236,1000061,33,2014/9/11 16:56,1366
C77230,1000219,99,2014/9/11 16:56,700
D70789,1000003,30,2014/9/11 16:56,200
A70359,1000178,37,2014/9/11 16:56,1066
A56811,1000187,38,2014/9/11 16:56,990
D24301,1000027,34,2014/9/11 16:56,766
C79769,1000027,34,2014/9/11 16:56,1036
A20909,1000027,34,2014/9/11 16:56,966
C26874,1000178,37,2014/9/11 16:56,766
D74550,1000210,38,2014/9/11 16:56,1000
C78473,1000185,38,2014/9/11 16:56,400
E73988,1000181,38,2014/9/11 16:56,50
C16474,1000031,34,2014/9/11 16:56,250
D24301,1000027,34,2014/9/11 16:56,666
D59350,1000031,34,2014/9/11 12:44,850
B57712,1000029,34,2014/9/11 12:44,150
E13690,1000039,34,2014/9/11 12:45,800
B20136,1000213,38,2014/9/11 12:45,700
A60848,1000037,34,2014/9/11 12:45,420
D68981,1000210,38,2014/9/11 12:44,900
E64634,1000003,30,2014/9/11 12:45,200
C69140,1000027,34,2014/9/11 12:44,1000
E55360,1000029,34,2014/9/11 12:45,300
E77272,1000029,34,2014/9/11 12:45,950
A34067,1000047,36,2014/9/11 12:45,1000
E24401,1000210,38,2014/9/11 12:45,800
C69140,1000027,34,2014/9/11 12:46,622
C70966,1000213,38,2014/9/11 12:46,800
E71120,1000047,36,2014/9/11 12:45,450
B40268,1000047,36,2014/9/11 12:46,400
D28851,1000233,36,2014/9/11 12:46,1300
D59350,1000031,34,2014/9/11 12:47,500
C55062,1000047,36,2014/9/11 12:47,640
D77460,1000233,36,2014/9/11 16:40,1016
C24027,1000159,38,2014/9/11 16:40,1400
B12919,1000047,36,2014/9/11 16:40,450
C24027,1000159,38,2014/9/11 16:41,700
C47494,1000041,34,2014/9/11 16:41,916
B22391,1000001,30,2014/9/11 16:41,566
E47256,1000159,38,2014/9/11 16:41,766
C28586,1000031,34,2014/9/11 16:41,150
D71655,1000182,38,2014/9/11 16:41,200
B64549,1000231,36,2014/9/11 16:41,1166
D47296,1000030,34,2014/9/11 16:41,400
B75533,1000007,30,2014/9/11 16:41,400
A25490,1000184,38,2014/9/11 16:41,1300
B74252,1000027,34,2014/9/11 16:41,872
E48528,1000007,30,2014/9/11 16:41,400
E57569,1000001,30,2014/9/11 12:14,716
A55223,1000184,38,2014/9/11 12:14,750
C22244,1000037,34,2014/9/11 12:14,720
E59599,1000027,34,2014/9/11 12:14,666
A64447,1000040,34,2014/9/11 12:14,1000
C55571,1000231,36,2014/9/11 12:14,366
A54269,1000003,30,2014/9/11 12:14,150
C49299,1000055,38,2014/9/11 12:14,666
E66695,1000030,34,2014/9/11 12:14,370
E77363,1000031,34,2014/9/11 12:27,350
E44323,1000031,34,2014/9/11 12:27,400
C35030,1000037,34,2014/9/11 12:27,310
B73179,1000029,34,2014/9/11 12:27,250
E51353,1000031,34,2014/9/11 12:27,1470
D60171,1000231,36,2014/9/11 12:27,450
B64698,1000003,30,2014/9/11 12:28,500
C35055,1000215,34,2014/9/11 12:28,2500
C64831,1000039,34,2014/9/11 12:28,1500
E66115,1000047,36,2014/9/11 12:28,450
A73823,1000178,37,2014/9/11 12:28,1116
