fromaccount,toaccount,syscode,timestamp,amount
B49357,1000178,37,2014/9/14 17:16,966
D66159,1000233,36,2014/9/14 17:16,300
B67556,1000233,36,2014/9/14 17:15,866
D47825,1000231,36,2014/9/14 17:15,1400
D39367,1000231,36,2014/9/14 17:15,1000
E73096,1000093,20,2014/9/14 19:53,42
D36547,1000092,21,2014/9/14 19:53,200
D46404,1000091,19,2014/9/14 19:53,24
B37123,1000091,19,2014/9/14 19:53,90
D78821,1000093,20,2014/9/14 19:53,6
A39735,1000092,21,2014/9/14 19:53,14
B67009,1000091,19,2014/9/14 19:54,200
C67791,1000091,19,2014/9/14 19:54,30
C73307,1000091,19,2014/9/14 19:54,168
A69165,1000093,20,2014/9/14 19:54,16
D46404,1000091,19,2014/9/14 19:54,6
A50263,1000091,19,2014/9/14 19:54,200
C31617,1000095,22,2014/9/14 19:54,30
E69096,1000093,20,2014/9/14 17:00,18
D37377,1000091,19,2014/9/14 17:00,200
C79674,1000092,21,2014/9/14 17:00,2
E56575,1000092,21,2014/9/14 17:00,158
A65970,1000092,21,2014/9/14 17:00,38
D43266,1000143,81,2014/9/14 17:00,390
E75904,1000093,20,2014/9/14 17:00,6
A76863,1000093,20,2014/9/14 17:00,78
A76664,1000005,28,2014/9/14 17:00,1150
C54042,1000092,21,2014/9/14 19:54,12
D76132,1000005,28,2014/9/14 17:00,850
B69192,1000093,20,2014/9/14 17:00,200
D38453,1000005,28,2014/9/14 17:00,800
C77666,1000030,34,2014/9/14 7:31,430
E69042,1000031,34,2014/9/14 7:31,440
E53092,1000027,34,2014/9/14 7:31,400
D58399,1000029,34,2014/9/14 7:31,250
B65281,1000233,36,2014/9/14 7:31,460
C14149,1000047,36,2014/9/14 7:31,650
D45766,1000233,36,2014/9/14 7:31,200
E48821,1000233,36,2014/9/14 7:31,400
A73889,1000001,30,2014/9/14 7:31,320
E53903,1000011,30,2014/9/14 7:31,200
D58549,1000057,38,2014/9/14 7:40,280
A72300,1000057,38,2014/9/14 7:40,150
A59465,1000057,38,2014/9/14 7:41,180
C75688,1000010,30,2014/9/14 7:40,150
E50167,1000233,36,2014/9/14 7:40,150
B70707,1000233,36,2014/9/14 7:41,160
B64929,1000047,36,2014/9/14 7:41,380
D55212,1000037,34,2014/9/14 7:41,570
C49986,1000031,34,2014/9/14 7:40,440
A79664,1000029,34,2014/9/14 7:40,450
C65047,1000027,34,2014/9/14 7:40,370
B57053,1000057,38,2014/9/14 7:40,100
B54295,1000057,38,2014/9/14 7:40,150
A52587,1000057,38,2014/9/14 7:40,390
D67417,1000001,30,2014/9/14 7:41,580
A42126,1000047,36,2014/9/14 7:40,200
E58394,1000233,36,2014/9/14 7:40,250
D46431,1000030,34,2014/9/14 7:40,70
C25468,1000031,34,2014/9/14 7:40,180
B34862,1000029,34,2014/9/14 7:40,300
B46087,1000001,30,2014/9/14 7:41,250
C53723,1000001,30,2014/9/14 7:41,150
A67609,1000233,36,2014/9/14 7:41,700
A60235,1000233,36,2014/9/14 7:41,300
B65686,1000029,34,2014/9/14 7:41,200
D23199,1000027,34,2014/9/14 7:41,220
B60439,1000031,34,2014/9/14 7:41,280
A32868,1000029,34,2014/9/14 7:41,450
A73493,1000027,34,2014/9/14 7:41,150
A50399,1000027,34,2014/9/14 7:41,220
E26035,1000057,38,2014/9/14 7:42,200
E75767,1000057,38,2014/9/14 7:41,200
C73731,1000057,38,2014/9/14 7:42,370
B48439,1000057,38,2014/9/14 7:41,200
E22812,1000007,30,2014/9/14 7:42,400
C50397,1000010,30,2014/9/14 7:41,200
A44422,1000047,36,2014/9/14 7:42,350
B79240,1000029,34,2014/9/14 7:41,150
D75501,1000057,38,2014/9/14 7:42,370
E53376,1000057,38,2014/9/14 7:42,270
E66476,1000057,38,2014/9/14 7:41,800
C30017,1000010,30,2014/9/14 7:42,200
A67609,1000233,36,2014/9/14 7:42,150
C74501,1000027,34,2014/9/14 7:42,370
D55993,1000031,34,2014/9/14 7:41,120
E56739,1000029,34,2014/9/14 7:42,250
A60604,1000027,34,2014/9/14 7:42,150
E31759,1000031,34,2014/9/14 7:41,940
D32409,1000031,34,2014/9/14 7:41,150
E39005,1000001,30,2014/9/14 7:15,150
D27168,1000003,30,2014/9/14 7:15,100
C54355,1000057,38,2014/9/14 7:15,400
D68257,1000233,36,2014/9/14 7:15,300
E68335,1000233,36,2014/9/14 7:15,150
A79494,1000047,36,2014/9/14 7:15,2210
E76750,1000233,36,2014/9/14 7:15,250
B57245,1000233,36,2014/9/14 7:15,150
D53441,1000047,36,2014/9/14 7:15,480
D44384,1000027,34,2014/9/14 7:15,150
A72404,1000029,34,2014/9/14 7:16,150
B54933,1000031,34,2014/9/14 7:15,600
C57861,1000031,34,2014/9/14 7:15,180
A77369,1000030,34,2014/9/14 7:15,350
C15176,1000027,34,2014/9/14 7:15,290
A76654,1000010,30,2014/9/14 7:15,400
E58218,1000001,30,2014/9/14 7:15,200
C45506,1000001,30,2014/9/14 7:15,400
E74873,1000011,30,2014/9/14 7:15,250
A61586,1000010,30,2014/9/14 7:15,250
B27743,1000057,38,2014/9/14 7:15,450
C74191,1000057,38,2014/9/14 7:16,320
E76750,1000233,36,2014/9/14 7:15,250
C68029,1000047,36,2014/9/14 7:15,1170
C75737,1000233,36,2014/9/14 7:16,420
B76971,1000233,36,2014/9/14 7:16,500
B65925,1000233,36,2014/9/14 7:15,200
E68335,1000233,36,2014/9/14 7:15,30
E76560,1000233,36,2014/9/14 7:15,370
C69184,1000047,36,2014/9/14 7:15,780
E61862,1000027,34,2014/9/14 7:15,210
E61300,1000030,34,2014/9/14 7:15,200
A79120,1000030,34,2014/9/14 7:15,440
B54933,1000031,34,2014/9/14 7:15,300
A79120,1000030,34,2014/9/14 7:16,200
D68798,1000027,34,2014/9/14 7:15,270
D62604,1000031,34,2014/9/14 7:15,70
C63102,1000027,34,2014/9/14 7:15,150
C75697,1000001,30,2014/9/14 7:16,540
E77586,1000011,30,2014/9/14 7:15,300
D76800,1000010,30,2014/9/14 7:15,350
E79699,1000003,30,2014/9/14 7:16,390
A30722,1000011,30,2014/9/14 7:16,300
E63757,1000057,38,2014/9/14 7:16,350
D59340,1000057,38,2014/9/14 7:15,290
E71818,1000057,38,2014/9/14 7:15,350
A45095,1000233,36,2014/9/14 7:15,200
C79542,1000233,36,2014/9/14 7:16,150
D70291,1000047,36,2014/9/14 7:16,370
A21449,1000047,36,2014/9/14 7:15,380
D44521,1000047,36,2014/9/14 7:15,640
D64035,1000031,34,2014/9/14 7:15,300
D57308,1000030,34,2014/9/14 7:16,180
E73123,1000031,34,2014/9/14 7:16,180
C42642,1000030,34,2014/9/14 7:15,430
C70016,1000027,34,2014/9/14 7:15,270
E61300,1000030,34,2014/9/14 7:16,180
A63599,1000031,34,2014/9/14 7:23,900
B62748,1000029,34,2014/9/14 7:23,700
E77795,1000030,34,2014/9/14 7:23,430
A17207,1000029,34,2014/9/14 7:23,200
A37093,1000031,34,2014/9/14 7:23,200
B30856,1000030,34,2014/9/14 7:23,200
B74860,1000030,34,2014/9/14 7:23,140
E38357,1000029,34,2014/9/14 7:23,300
C52252,1000233,36,2014/9/14 7:23,260
C58695,1000233,36,2014/9/14 7:23,540
A52433,1000233,36,2014/9/14 7:23,400
B59782,1000047,36,2014/9/14 7:23,1630
E71102,1000047,36,2014/9/14 7:23,1060
D67434,1000233,36,2014/9/14 7:23,330
A66848,1000233,36,2014/9/14 7:23,200
A77567,1000003,30,2014/9/14 7:23,200
C42977,1000011,30,2014/9/14 7:23,250
B63205,1000003,30,2014/9/14 7:23,100
D61956,1000011,30,2014/9/14 7:23,300
C42977,1000011,30,2014/9/14 7:23,150
D72519,1000057,38,2014/9/14 7:23,520
E76084,1000057,38,2014/9/14 7:23,300
E72638,1000057,38,2014/9/14 7:23,350
E77885,1000029,34,2014/9/14 7:23,150
E40606,1000030,34,2014/9/14 7:23,70
C77702,1000031,34,2014/9/14 7:23,420
E77795,1000030,34,2014/9/14 7:23,150
B76706,1000031,34,2014/9/14 7:23,180
E77164,1000030,34,2014/9/14 7:23,200
A38745,1000029,34,2014/9/14 7:23,300
A24117,1000047,36,2014/9/14 7:23,450
A77324,1000233,36,2014/9/14 7:23,300
E72768,1000047,36,2014/9/14 7:23,680
B61311,1000233,36,2014/9/14 7:23,400
B47341,1000233,36,2014/9/14 7:31,200
A52468,1000233,36,2014/9/14 7:31,170
C45454,1000233,36,2014/9/14 7:31,50
C56382,1000011,30,2014/9/14 7:31,150
D77080,1000003,30,2014/9/14 7:31,150
B45973,1000010,30,2014/9/14 7:31,350
C71534,1000057,38,2014/9/14 7:31,330
C61265,1000057,38,2014/9/14 7:31,550
A73121,1000057,38,2014/9/14 7:31,940
C60739,1000030,34,2014/9/14 7:31,440
C38875,1000031,34,2014/9/14 7:31,380
C64117,1000233,36,2014/9/14 7:31,400
C72932,1000047,36,2014/9/14 7:31,630
D71891,1000233,36,2014/9/14 7:31,260
D69208,1000233,36,2014/9/14 7:31,70
A67518,1000047,36,2014/9/14 7:31,650
B48356,1000001,30,2014/9/14 7:31,350
C62704,1000001,30,2014/9/14 7:31,150
E61875,1000010,30,2014/9/14 7:31,100
C47699,1000011,30,2014/9/14 7:31,350
E77909,1000057,38,2014/9/14 7:31,400
A77570,1000057,38,2014/9/14 7:31,250
D58549,1000057,38,2014/9/14 7:41,280
B76051,1000057,38,2014/9/14 7:41,300
C20286,1000001,30,2014/9/14 7:41,100
D61309,1000007,30,2014/9/14 7:42,150
E48102,1000233,36,2014/9/14 7:41,150
A60235,1000233,36,2014/9/14 7:41,150
B55786,1000047,36,2014/9/14 7:41,150
A75389,1000233,36,2014/9/14 7:42,150
C70118,1000027,34,2014/9/14 7:41,400
E52848,1000027,34,2014/9/14 7:42,350
B30571,1000003,30,2014/9/14 7:41,200
A64119,1000219,99,2014/9/14 7:42,230
B78748,1000047,36,2014/9/14 7:42,180
E71113,1000233,36,2014/9/14 7:41,400
E35462,1000233,36,2014/9/14 7:41,150
B74555,1000057,38,2014/9/14 7:42,100
E60876,1000031,34,2014/9/14 7:42,120
B30929,1000027,34,2014/9/14 7:42,140
B72707,1000057,38,2014/9/14 7:42,200
B52091,1000057,38,2014/9/14 7:41,500
C68742,1000057,38,2014/9/14 7:42,380
A69600,1000057,38,2014/9/14 7:41,230
E31095,1000030,34,2014/9/14 7:15,180
D62604,1000031,34,2014/9/14 7:16,300
D57308,1000029,34,2014/9/14 7:15,250
D64659,1000030,34,2014/9/14 7:16,180
D64959,1000031,34,2014/9/14 7:16,180
E55917,1000011,30,2014/9/14 7:16,450
D66082,1000001,30,2014/9/14 7:15,200
E52742,1000057,38,2014/9/14 7:16,300
C48735,1000057,38,2014/9/14 7:16,440
D73902,1000047,36,2014/9/14 7:16,890
B70746,1000233,36,2014/9/14 7:15,300
B71785,1000233,36,2014/9/14 7:15,310
E76921,1000233,36,2014/9/14 7:15,180
E62393,1000233,36,2014/9/14 7:15,370
B73154,1000233,36,2014/9/14 7:16,250
A47103,1000031,34,2014/9/14 7:16,420
A58700,1000031,34,2014/9/14 7:15,400
D44482,1000029,34,2014/9/14 7:16,450
E13528,1000031,34,2014/9/14 7:15,600
B55607,1000011,30,2014/9/14 7:16,450
E74873,1000011,30,2014/9/14 7:16,150
D75609,1000057,38,2014/9/14 7:16,220
E67643,1000057,38,2014/9/14 7:15,150
E58381,1000211,38,2014/9/14 7:15,400
A35012,1000233,36,2014/9/14 7:16,380
A28875,1000047,36,2014/9/14 7:15,800
C74707,1000233,36,2014/9/14 7:16,160
A77574,1000233,36,2014/9/14 7:16,50
B19414,1000047,36,2014/9/14 7:15,1460
E60621,1000031,34,2014/9/14 7:16,120
B70458,1000030,34,2014/9/14 7:16,200
D79416,1000029,34,2014/9/14 7:16,550
A41637,1000047,36,2014/9/14 7:23,1010
B66209,1000233,36,2014/9/14 7:23,400
A75000,1000233,36,2014/9/14 7:23,400
D74725,1000047,36,2014/9/14 7:23,800
D58852,1000001,30,2014/9/14 7:23,100
E70689,1000010,30,2014/9/14 7:23,100
A77671,1000003,30,2014/9/14 7:23,650
E78497,1000011,30,2014/9/14 7:23,250
A45001,1000057,38,2014/9/14 7:23,170
B73514,1000031,34,2014/9/14 7:23,300
A47562,1000030,34,2014/9/14 7:23,250
D65906,1000031,34,2014/9/14 7:23,150
C64791,1000029,34,2014/9/14 7:23,300
B69518,1000031,34,2014/9/14 7:23,180
C54193,1000057,38,2014/9/14 7:42,80
C50601,1000027,34,2014/9/14 7:43,290
D79325,1000031,34,2014/9/14 7:43,280
E56739,1000031,34,2014/9/14 7:43,200
B33768,1000027,34,2014/9/14 7:43,100
B30571,1000003,30,2014/9/14 7:43,100
A53825,1000027,34,2014/9/14 7:42,290
D46361,1000031,34,2014/9/14 7:43,70
E68730,1000030,34,2014/9/14 7:42,200
A36402,1000027,34,2014/9/14 7:43,270
B17069,1000037,34,2014/9/14 7:42,900
B54391,1000030,34,2014/9/14 7:43,320
A45621,1000031,34,2014/9/14 7:42,380
D43692,1000029,34,2014/9/14 7:42,200
B42158,1000031,34,2014/9/14 7:42,150
E71113,1000233,36,2014/9/14 7:42,380
A79191,1000047,36,2014/9/14 7:42,100
D60702,1000057,38,2014/9/14 7:43,280
E50738,1000003,30,2014/9/14 7:42,100
A56311,1000031,34,2014/9/14 7:43,250
E68730,1000030,34,2014/9/14 7:43,120
B54391,1000030,34,2014/9/14 7:43,320
D70789,1000027,34,2014/9/14 7:43,250
B73026,1000029,34,2014/9/14 7:43,400
C61288,1000031,34,2014/9/14 7:42,400
E71113,1000233,36,2014/9/14 7:42,300
D54729,1000233,36,2014/9/14 7:43,30
D57795,1000057,38,2014/9/14 7:43,400
A53628,1000057,38,2014/9/14 7:43,330
E50596,1000219,99,2014/9/14 7:43,340
C46356,1000010,30,2014/9/14 7:43,250
A77919,1000010,30,2014/9/14 7:42,300
B66003,1000031,34,2014/9/14 7:42,280
A60604,1000030,34,2014/9/14 7:43,250
B76960,1000027,34,2014/9/14 7:42,500
D79325,1000029,34,2014/9/14 7:43,150
E78393,1000027,34,2014/9/14 7:43,290
D75347,1000030,34,2014/9/14 7:43,200
E77757,1000233,36,2014/9/14 7:43,50
A24824,1000057,38,2014/9/14 7:42,300
B69055,1000003,30,2014/9/14 7:43,530
D57914,1000003,30,2014/9/14 7:43,300
A45621,1000031,34,2014/9/14 7:43,60
A53587,1000030,34,2014/9/14 7:16,180
D75750,1000029,34,2014/9/14 7:16,450
B43291,1000031,34,2014/9/14 7:24,400
C55315,1000027,34,2014/9/14 7:24,470
C72662,1000027,34,2014/9/14 7:24,150
D45432,1000007,30,2014/9/14 7:24,200
B64805,1000029,34,2014/9/14 7:32,200
A58005,1000029,34,2014/9/14 7:32,150
A68777,1000027,34,2014/9/14 7:32,350
A59194,1000233,36,2014/9/14 7:32,320
C61696,1000233,36,2014/9/14 7:32,80
E67138,1000233,36,2014/9/14 7:32,350
A77893,1000233,36,2014/9/14 7:32,560
E69020,1000233,36,2014/9/14 7:32,150
D39367,1000047,36,2014/9/14 7:32,180
E53737,1000233,36,2014/9/14 7:32,230
A61807,1000011,30,2014/9/14 7:32,600
C47019,1000001,30,2014/9/14 7:32,270
B64479,1000011,30,2014/9/14 7:32,150
E54665,1000003,30,2014/9/14 7:32,150
C66942,1000057,38,2014/9/14 7:32,480
C66942,1000057,38,2014/9/14 7:32,100
C61053,1000057,38,2014/9/14 7:32,280
B54272,1000030,34,2014/9/14 7:32,200
D34936,1000029,34,2014/9/14 7:32,200
A79503,1000029,34,2014/9/14 7:32,250
C43833,1000233,36,2014/9/14 7:32,280
D47904,1000047,36,2014/9/14 7:32,150
A52607,1000233,36,2014/9/14 7:32,280
C76794,1000233,36,2014/9/14 7:32,170
C53176,1000047,36,2014/9/14 7:32,150
D62925,1000233,36,2014/9/14 7:33,200
E53079,1000233,36,2014/9/14 7:32,180
A45116,1000047,36,2014/9/14 7:32,150
A67560,1000001,30,2014/9/14 7:32,150
E73111,1000057,38,2014/9/14 7:32,300
C64526,1000057,38,2014/9/14 7:32,300
B44905,1000030,34,2014/9/14 7:33,250
C57982,1000027,34,2014/9/14 7:33,290
A34889,1000031,34,2014/9/14 7:33,390
A50955,1000047,36,2014/9/14 7:33,350
C77842,1000233,36,2014/9/14 7:32,170
C36546,1000233,36,2014/9/14 7:32,230
C22554,1000031,34,2014/9/14 7:24,400
C42057,1000029,34,2014/9/14 7:24,250
D66533,1000031,34,2014/9/14 7:24,400
A60517,1000057,38,2014/9/14 7:24,200
E73220,1000057,38,2014/9/14 7:24,180
B70863,1000057,38,2014/9/14 7:24,210
E78729,1000010,30,2014/9/14 7:24,100
D48953,1000003,30,2014/9/14 7:24,200
E78497,1000001,30,2014/9/14 7:24,150
A54801,1000003,30,2014/9/14 7:24,300
D72367,1000011,30,2014/9/14 7:24,400
D45432,1000007,30,2014/9/14 7:24,800
B68779,1000003,30,2014/9/14 7:24,650
E74784,1000011,30,2014/9/14 7:24,550
E77692,1000011,30,2014/9/14 7:24,300
D64255,1000233,36,2014/9/14 7:24,300
D79755,1000233,36,2014/9/14 7:24,600
D70135,1000233,36,2014/9/14 7:24,250
B73524,1000047,36,2014/9/14 7:24,1630
E74833,1000233,36,2014/9/14 7:24,300
C79115,1000057,38,2014/9/14 7:32,250
A36005,1000057,38,2014/9/14 7:32,400
A73785,1000027,34,2014/9/14 7:32,290
D72340,1000029,34,2014/9/14 7:32,550
D74512,1000030,34,2014/9/14 7:32,140
A79503,1000029,34,2014/9/14 7:32,150
E70608,1000031,34,2014/9/14 7:32,300
C76860,1000233,36,2014/9/14 7:32,260
D70730,1000233,36,2014/9/14 7:33,320
D67426,1000047,36,2014/9/14 7:33,350
E58904,1000233,36,2014/9/14 7:32,380
C64117,1000233,36,2014/9/14 7:33,150
D42215,1000233,36,2014/9/14 7:32,150
B68466,1000233,36,2014/9/14 7:32,100
D72800,1000047,36,2014/9/14 7:33,150
A40501,1000001,30,2014/9/14 7:32,350
A47186,1000010,30,2014/9/14 7:32,250
C38133,1000057,38,2014/9/14 7:32,280
E73415,1000057,38,2014/9/14 7:33,600
B44905,1000030,34,2014/9/14 7:32,100
D58833,1000030,34,2014/9/14 7:32,140
D34936,1000030,34,2014/9/14 7:33,100
D58833,1000030,34,2014/9/14 7:33,100
E73401,1000030,34,2014/9/14 7:33,250
C72662,1000031,34,2014/9/14 7:24,250
B50781,1000029,34,2014/9/14 7:24,400
B69186,1000029,34,2014/9/14 7:24,250
B76763,1000037,34,2014/9/14 7:24,700
E72604,1000057,38,2014/9/14 7:25,530
B75226,1000057,38,2014/9/14 7:25,220
D78321,1000057,38,2014/9/14 7:25,340
B43104,1000057,38,2014/9/14 7:25,370
D75290,1000001,30,2014/9/14 7:25,200
D74132,1000003,30,2014/9/14 7:25,240
E64561,1000011,30,2014/9/14 7:25,850
E67490,1000003,30,2014/9/14 7:25,100
D72583,1000003,30,2014/9/14 7:25,100
A77110,1000233,36,2014/9/14 7:25,180
C79195,1000233,36,2014/9/14 7:25,240
D77920,1000233,36,2014/9/14 7:25,150
C66080,1000047,36,2014/9/14 7:25,900
C44402,1000027,34,2014/9/14 7:25,220
A61604,1000029,34,2014/9/14 7:25,150
A76310,1000031,34,2014/9/14 7:25,180
C60441,1000057,38,2014/9/14 7:25,250
B79509,1000011,30,2014/9/14 7:25,300
C75432,1000003,30,2014/9/14 7:25,120
B35774,1000001,30,2014/9/14 7:25,250
D74132,1000003,30,2014/9/14 7:25,150
A57529,1000011,30,2014/9/14 7:25,700
C28396,1000233,36,2014/9/14 7:25,150
D66973,1000233,36,2014/9/14 7:25,380
E66904,1000233,36,2014/9/14 7:25,320
E67519,1000233,36,2014/9/14 7:25,290
C58289,1000233,36,2014/9/14 7:25,300
D79574,1000027,34,2014/9/14 7:25,300
B55294,1000047,36,2014/9/14 7:32,300
D67149,1000001,30,2014/9/14 7:33,150
D46050,1000001,30,2014/9/14 7:32,100
C67719,1000057,38,2014/9/14 7:33,100
E66518,1000057,38,2014/9/14 7:32,410
B68756,1000029,34,2014/9/14 7:32,250
E57275,1000031,34,2014/9/14 7:32,180
C49078,1000027,34,2014/9/14 7:32,290
D39749,1000233,36,2014/9/14 7:34,480
E33385,1000057,38,2014/9/14 7:57,320
E58418,1000057,38,2014/9/14 7:57,520
D69147,1000233,36,2014/9/14 7:58,150
E68608,1000233,36,2014/9/14 8:08,180
A27648,1000233,36,2014/9/14 8:08,50
A72257,1000233,36,2014/9/14 8:08,500
D69400,1000031,34,2014/9/14 8:08,280
D28851,1000030,34,2014/9/14 8:08,100
E71664,1000031,34,2014/9/14 8:08,580
D52262,1000057,38,2014/9/14 8:08,50
B26768,1000001,30,2014/9/14 8:08,100
C50616,1000001,30,2014/9/14 8:08,200
B77497,1000011,30,2014/9/14 8:08,200
C31603,1000233,36,2014/9/14 8:08,50
E58214,1000029,34,2014/9/14 8:09,250
B67514,1000031,34,2014/9/14 8:09,120
D78530,1000030,34,2014/9/14 8:09,150
D63973,1000001,30,2014/9/14 8:09,150
D59889,1000233,36,2014/9/14 8:09,270
C65573,1000233,36,2014/9/14 8:09,50
E40487,1000233,36,2014/9/14 8:09,140
B79343,1000030,34,2014/9/14 8:09,400
D69400,1000031,34,2014/9/14 8:09,400
C49838,1000057,38,2014/9/14 8:09,1960
C50616,1000001,30,2014/9/14 8:09,100
B69562,1000001,30,2014/9/14 8:09,70
E65697,1000233,36,2014/9/14 8:09,140
A14390,1000233,36,2014/9/14 8:09,80
A37909,1000047,36,2014/9/14 8:09,400
D56943,1000031,34,2014/9/14 8:09,250
A71117,1000030,34,2014/9/14 8:09,500
B67514,1000031,34,2014/9/14 8:09,200
D70064,1000027,34,2014/9/14 8:09,500
E58214,1000031,34,2014/9/14 8:09,420
C49838,1000057,38,2014/9/14 8:09,280
B42764,1000057,38,2014/9/14 8:09,250
B76734,1000001,30,2014/9/14 8:09,320
E65499,1000233,36,2014/9/14 8:09,440
A14187,1000233,36,2014/9/14 8:09,270
B48809,1000029,34,2014/9/14 8:09,350
C69757,1000027,34,2014/9/14 8:09,300
A57112,1000029,34,2014/9/14 8:09,250
D72436,1000003,30,2014/9/14 7:58,450
E75931,1000030,34,2014/9/14 7:58,150
D79267,1000027,34,2014/9/14 7:58,400
E65016,1000027,34,2014/9/14 7:58,200
E30738,1000027,34,2014/9/14 7:58,100
D76014,1000057,38,2014/9/14 7:58,280
B74932,1000057,38,2014/9/14 7:58,300
A75194,1000001,30,2014/9/14 7:58,100
C32975,1000011,30,2014/9/14 7:58,300
C72538,1000001,30,2014/9/14 7:58,200
B67057,1000030,34,2014/9/14 7:58,250
D71743,1000027,34,2014/9/14 7:58,500
A68425,1000030,34,2014/9/14 7:58,180
B33077,1000030,34,2014/9/14 7:58,180
D71589,1000027,34,2014/9/14 7:58,350
E54919,1000029,34,2014/9/14 7:58,300
A75610,1000011,30,2014/9/14 8:09,150
E35284,1000003,30,2014/9/14 8:09,800
E30217,1000057,38,2014/9/14 8:09,150
B42764,1000057,38,2014/9/14 8:09,320
B72395,1000027,34,2014/9/14 8:09,450
A42380,1000030,34,2014/9/14 8:09,120
B58313,1000011,30,2014/9/14 8:09,250
E29628,1000057,38,2014/9/14 8:09,490
D77053,1000057,38,2014/9/14 8:09,520
C48758,1000233,36,2014/9/14 8:09,200
A48264,1000030,34,2014/9/14 8:09,150
A37888,1000027,34,2014/9/14 8:09,250
C50213,1000030,34,2014/9/14 8:09,430
C68336,1000030,34,2014/9/14 8:09,500
C68630,1000029,34,2014/9/14 8:09,150
B64587,1000003,30,2014/9/14 8:09,270
B67808,1000011,30,2014/9/14 8:09,250
C79378,1000003,30,2014/9/14 8:09,950
D66485,1000057,38,2014/9/14 8:09,500
C47848,1000057,38,2014/9/14 8:09,450
A52513,1000047,36,2014/9/14 8:09,180
B79314,1000030,34,2014/9/14 8:09,540
E58214,1000030,34,2014/9/14 8:09,180
E61955,1000057,38,2014/9/14 8:09,290
A69151,1000057,38,2014/9/14 8:09,270
E55802,1000003,30,2014/9/14 8:09,390
B57609,1000011,30,2014/9/14 8:09,250
E52108,1000003,30,2014/9/14 8:09,150
C22320,1000001,30,2014/9/14 8:09,100
B61629,1000057,38,2014/9/14 8:10,440
A75610,1000011,30,2014/9/14 8:10,300
B57138,1000003,30,2014/9/14 8:10,100
E29946,1000011,30,2014/9/14 8:10,200
E65697,1000233,36,2014/9/14 8:10,50
A72257,1000233,36,2014/9/14 8:10,200
A62939,1000030,34,2014/9/14 8:10,500
B78286,1000027,34,2014/9/14 8:10,100
C78813,1000031,34,2014/9/14 8:10,400
A21712,1000030,34,2014/9/14 8:10,250
D64925,1000057,38,2014/9/14 8:10,370
B58313,1000011,30,2014/9/14 8:10,150
E77791,1000003,30,2014/9/14 8:10,300
B63209,1000003,30,2014/9/14 8:10,100
C38288,1000031,34,2014/9/14 8:22,240
E75259,1000029,34,2014/9/14 8:22,550
C54695,1000031,34,2014/9/14 8:21,400
C75182,1000029,34,2014/9/14 8:22,350
C51691,1000057,38,2014/9/14 8:22,360
E52781,1000057,38,2014/9/14 8:22,250
C79279,1000057,38,2014/9/14 8:22,200
C33316,1000233,36,2014/9/14 8:22,160
D75211,1000233,36,2014/9/14 8:22,200
A38857,1000233,36,2014/9/14 8:22,70
D57801,1000003,30,2014/9/14 8:22,500
B79171,1000003,30,2014/9/14 8:22,250
A38452,1000003,30,2014/9/14 8:22,280
D45781,1000011,30,2014/9/14 8:22,300
E50563,1000001,30,2014/9/14 8:22,150
E57549,1000027,34,2014/9/14 8:22,210
E48165,1000029,34,2014/9/14 8:22,300
C77237,1000031,34,2014/9/14 8:22,180
C55694,1000057,38,2014/9/14 8:21,320
C70722,1000057,38,2014/9/14 8:22,220
