fromaccount,toaccount,syscode,timestamp,amount
A78721,1000093,20,2014/9/9 20:50,108
A70652,1000095,22,2014/9/9 20:50,73
E67332,1000093,20,2014/9/9 20:50,200
D44441,1000091,19,2014/9/9 20:50,200
B76773,1000091,19,2014/9/9 20:47,160
E25076,1000016,28,2014/9/9 20:50,3480
A73239,1000093,20,2014/9/9 20:50,200
D61031,1000016,28,2014/9/9 20:50,1650
E77514,1000093,20,2014/9/9 20:50,38
B41211,1000016,28,2014/9/9 20:50,320
A45490,1000095,64,2014/9/9 20:51,182
B70788,1000093,20,2014/9/9 21:01,28
C33601,1000095,22,2014/9/9 21:02,81
E58088,1000016,28,2014/9/9 21:02,540
E26993,1000091,19,2014/9/9 21:02,108
B61064,1000093,20,2014/9/9 21:02,34
E73230,1000095,22,2014/9/9 21:02,16
A77365,1000016,28,2014/9/9 21:02,560
E76990,1000016,28,2014/9/9 21:02,320
D66400,1000093,20,2014/9/9 21:02,34
D70343,1000095,64,2014/9/9 21:02,140
B65857,1000093,20,2014/9/9 21:02,2
A55385,1000016,28,2014/9/9 21:02,420
A35583,1000093,20,2014/9/9 21:02,176
D28894,1000093,20,2014/9/9 21:02,140
B53700,1000093,20,2014/9/9 21:02,200
C71615,1000016,28,2014/9/9 21:02,400
E64634,1000093,20,2014/9/9 21:02,2
A45480,1000093,20,2014/9/9 21:02,20
CD5892,1000093,20,2014/9/9 21:02,88
D40091,1000091,19,2014/9/9 21:02,40
C68308,1000093,20,2014/9/9 21:12,144
C71800,1000091,19,2014/9/9 21:12,146
C39072,1000095,64,2014/9/9 21:12,100
E70851,1000093,20,2014/9/9 21:12,200
E69294,1000095,64,2014/9/9 21:17,140
A71346,1000095,22,2014/9/9 21:17,8
C27768,1000095,22,2014/9/9 21:17,59
D46253,1000095,22,2014/9/9 21:17,83
B71967,1000093,20,2014/9/9 21:17,100
C31492,1000095,22,2014/9/9 21:17,126
D68725,1000091,19,2014/9/9 21:17,56
A66931,1000016,28,2014/9/9 21:17,190
D72079,1000091,19,2014/9/9 21:17,2
C35141,1000095,22,2014/9/9 21:17,32
E41255,1000093,20,2014/9/9 21:17,138
D77142,1000095,64,2014/9/9 21:17,200
A75424,1000091,19,2014/9/9 21:17,82
D41095,1000093,20,2014/9/9 21:17,28
D42507,1000016,28,2014/9/9 21:17,320
A79254,1000093,20,2014/9/9 21:17,46
C79025,1000093,20,2014/9/9 21:17,200
E73666,1000093,20,2014/9/9 21:17,42
B56605,1000095,22,2014/9/9 21:17,25
C63910,1000093,20,2014/9/9 21:26,200
D72079,1000091,19,2014/9/9 21:26,120
B51704,1000095,64,2014/9/9 21:26,57
D76158,1000093,20,2014/9/9 21:26,92
E66228,1000093,20,2014/9/9 21:26,86
E52632,1000095,64,2014/9/9 21:26,200
B41364,1000095,22,2014/9/9 21:26,24
D51779,1000095,22,2014/9/9 21:26,33
E77150,1000093,20,2014/9/9 21:26,180
C16880,1000095,64,2014/9/9 21:26,16
A52829,1000091,19,2014/9/9 20:29,170
B39642,1000093,20,2014/9/9 20:29,2
A40725,1000095,64,2014/9/9 20:29,52
A32119,1000095,64,2014/9/9 20:29,64
E63526,1000091,19,2014/9/9 20:29,54
A57519,1000091,19,2014/9/9 20:29,132
A49972,1000016,28,2014/9/9 20:29,470
A63652,1000093,20,2014/9/9 20:29,48
D19619,1000093,20,2014/9/9 20:30,146
E62831,1000016,28,2014/9/9 20:30,1300
D77873,1000016,28,2014/9/9 20:30,530
A79147,1000091,19,2014/9/9 20:34,24
E58980,1000016,28,2014/9/9 20:34,410
B68942,1000093,20,2014/9/9 20:34,200
A44690,1000093,20,2014/9/9 20:34,40
A32119,1000095,64,2014/9/9 20:34,46
B48845,1000093,20,2014/9/9 20:35,80
E61355,1000093,20,2014/9/9 20:34,10
E46376,1000095,22,2014/9/9 20:34,105
E77648,1000091,19,2014/9/9 20:34,4
A50413,1000095,22,2014/9/9 1:04,166
B61909,1000095,64,2014/9/9 1:04,73
A62989,1000095,64,2014/9/9 1:04,76
D53164,1000095,22,2014/9/9 1:04,94
E22465,1000095,22,2014/9/9 1:04,112
A65622,1000095,64,2014/9/9 1:04,118
A41246,1000095,64,2014/9/9 1:04,147
D75013,1000095,22,2014/9/9 1:04,33
E32605,1000095,22,2014/9/9 1:04,78
C74710,1000095,64,2014/9/9 1:04,70
E15266,1000095,22,2014/9/9 1:04,64
E29827,1000095,22,2014/9/9 1:04,38
C60568,1000095,64,2014/9/9 1:04,200
D65037,1000095,64,2014/9/9 1:04,44
D78627,1000095,22,2014/9/9 1:04,200
E58769,1000095,22,2014/9/9 1:04,25
A58815,1000095,64,2014/9/9 1:04,96
A48562,1000095,22,2014/9/9 1:04,43
A22883,1000095,22,2014/9/9 1:04,107
E51630,1000095,64,2014/9/9 1:04,200
D38292,1000095,64,2014/9/9 1:04,94
A45268,1000095,22,2014/9/9 1:04,11
B45070,1000095,22,2014/9/9 1:04,72
C48903,1000095,22,2014/9/9 1:04,51
C50423,1000095,64,2014/9/9 1:04,51
A61732,1000095,64,2014/9/9 1:04,27
C54456,1000095,22,2014/9/9 1:04,68
E52984,1000095,22,2014/9/9 1:04,17
C59973,1000095,64,2014/9/9 1:04,14
D48990,1000095,64,2014/9/9 1:04,155
C62512,1000095,22,2014/9/9 1:04,200
B20859,1000095,22,2014/9/9 1:04,200
D35963,1000095,64,2014/9/9 1:04,184
B75266,1000095,64,2014/9/9 1:04,164
E33720,1000095,22,2014/9/9 1:04,65
B64982,1000095,22,2014/9/9 1:04,65
E55853,1000095,64,2014/9/9 1:04,38
B53242,1000095,64,2014/9/9 1:04,46
C72524,1000095,22,2014/9/9 1:04,184
A19544,1000095,22,2014/9/9 1:04,180
E33243,1000095,64,2014/9/9 1:04,161
A48465,1000095,22,2014/9/9 1:04,22
C45424,1000095,22,2014/9/9 1:04,187
B66460,1000095,64,2014/9/9 1:04,25
D71279,1000095,64,2014/9/9 1:04,32
E67585,1000095,22,2014/9/9 1:04,22
A68209,1000095,22,2014/9/9 1:04,24
C70792,1000095,64,2014/9/9 1:04,17
E19542,1000041,34,2014/9/9 11:21,616
C26379,1000040,34,2014/9/9 11:21,950
B75888,1000031,34,2014/9/9 11:21,500
C64243,1000037,34,2014/9/9 11:21,900
B74414,1000015,99,2014/9/9 11:21,716
A58045,1000055,38,2014/9/9 11:21,766
A47728,1000095,22,2014/9/9 1:04,120
C47899,1000095,64,2014/9/9 1:04,22
C63988,1000095,64,2014/9/9 1:04,25
D47910,1000095,22,2014/9/9 1:04,67
A45522,1000095,22,2014/9/9 1:04,128
D44196,1000095,64,2014/9/9 1:04,200
D23097,1000095,64,2014/9/9 1:04,196
C64291,1000095,22,2014/9/9 1:04,27
B26673,1000095,22,2014/9/9 1:04,25
E56371,1000095,64,2014/9/9 1:04,200
A70222,1000095,64,2014/9/9 1:04,30
D60173,1000095,22,2014/9/9 1:04,92
E23649,1000095,22,2014/9/9 1:04,84
D59972,1000095,64,2014/9/9 1:04,200
A51889,1000095,64,2014/9/9 1:04,36
C47742,1000095,22,2014/9/9 1:04,54
C63478,1000095,64,2014/9/9 1:04,140
E64265,1000095,64,2014/9/9 1:04,52
A51670,1000095,22,2014/9/9 1:04,36
B47741,1000095,22,2014/9/9 1:04,24
C50942,1000095,64,2014/9/9 1:04,62
A50181,1000095,64,2014/9/9 1:04,28
E49437,1000095,22,2014/9/9 1:04,129
D40341,1000178,37,2014/9/9 11:22,766
B66011,1000178,37,2014/9/9 11:23,866
C52209,1000011,30,2014/9/9 11:22,700
C75807,1000212,38,2014/9/9 11:22,900
B73369,1000055,38,2014/9/9 11:23,866
A75959,1000216,38,2014/9/9 11:23,900
C60337,1000213,38,2014/9/9 11:22,600
E53353,1000040,34,2014/9/9 11:23,1000
A38699,1000038,34,2014/9/9 11:23,666
D78753,1000037,34,2014/9/9 11:23,430
A28425,1000038,34,2014/9/9 11:22,666
D70506,1000040,34,2014/9/9 11:23,600
D44666,1000001,30,2014/9/9 11:23,444
A65860,1000001,30,2014/9/9 11:23,966
D62111,1000031,34,2014/9/9 11:22,600
B56160,1000027,34,2014/9/9 11:22,366
D75031,1000215,34,2014/9/9 11:22,1600
B45391,1000041,34,2014/9/9 11:23,400
C30940,1000027,34,2014/9/9 11:23,944
B75860,1000041,34,2014/9/9 11:23,1200
C75321,1000038,34,2014/9/9 11:23,300
B44151,1000041,34,2014/9/9 11:22,1060
A44499,1000210,38,2014/9/9 11:23,900
B28389,1000216,38,2014/9/9 11:23,900
A64585,1000187,38,2014/9/9 11:23,990
B68824,1000095,22,2014/9/9 1:04,153
B42546,1000095,64,2014/9/9 1:04,200
B24689,1000095,64,2014/9/9 1:04,64
E23649,1000095,22,2014/9/9 1:04,30
D62755,1000095,64,2014/9/9 21:48,1
C48212,1000091,19,2014/9/9 21:48,136
B50451,1000093,20,2014/9/9 21:49,200
D42971,1000095,64,2014/9/9 21:49,20
D64138,1000091,19,2014/9/9 21:48,174
B56392,1000093,20,2014/9/9 21:49,200
C60878,1000093,20,2014/9/9 21:49,40
C48168,1000093,20,2014/9/9 21:46,200
C60548,1000093,20,2014/9/9 21:49,200
E48958,1000095,64,2014/9/9 21:49,16
B64920,1000095,64,2014/9/9 21:48,97
A72681,1000095,22,2014/9/9 21:49,200
B57352,1000095,22,2014/9/9 21:49,123
E74207,1000095,64,2014/9/9 21:49,200
D73741,1000095,64,2014/9/9 21:49,200
C73065,1000095,64,2014/9/9 21:49,68
D57597,1000095,64,2014/9/9 21:49,44
C69276,1000093,20,2014/9/9 21:49,2
A74600,1000093,20,2014/9/9 21:49,100
A70605,1000093,20,2014/9/9 21:49,8
A56643,1000091,19,2014/9/9 21:49,116
A64646,1000095,22,2014/9/9 21:49,14
D62490,1000091,19,2014/9/9 21:49,200
A57212,1000091,19,2014/9/9 21:49,42
D50740,1000095,22,2014/9/9 21:49,67
A31889,1000095,22,2014/9/9 21:49,110
D76991,1000095,64,2014/9/9 21:49,64
E73357,1000093,20,2014/9/9 22:10,200
E63921,1000095,22,2014/9/9 22:10,22
D65466,1000095,22,2014/9/9 22:10,59
A30344,1000095,22,2014/9/9 22:10,78
D58860,1000095,64,2014/9/9 22:00,65
B60305,1000095,64,2014/9/9 22:00,81
E52427,1000095,22,2014/9/9 22:00,200
C78642,1000095,64,2014/9/9 22:00,27
B67329,1000095,22,2014/9/9 22:00,30
A26704,1000091,19,2014/9/9 22:00,168
D67149,1000095,64,2014/9/9 22:00,22
E21021,1000095,22,2014/9/9 22:00,32
A52549,1000095,22,2014/9/9 22:00,46
C61059,1000095,64,2014/9/9 22:01,96
A64081,1000093,20,2014/9/9 22:00,52
E27158,1000095,64,2014/9/9 22:01,99
E15238,1000095,64,2014/9/9 22:01,32
B13126,1000095,22,2014/9/9 22:01,91
E62011,1000093,20,2014/9/9 22:01,104
C13793,1000095,22,2014/9/9 22:01,38
D45664,1000095,64,2014/9/9 22:01,4
C13581,1000095,64,2014/9/9 22:01,17
A73134,1000091,19,2014/9/9 22:01,74
D78684,1000095,22,2014/9/9 21:44,17
E72609,1000093,20,2014/9/9 21:44,200
D60494,1000091,19,2014/9/9 21:44,200
D75796,1000093,20,2014/9/9 21:44,34
D77977,1000093,20,2014/9/9 21:44,8
B62816,1000095,64,2014/9/9 21:44,102
D59890,1000093,20,2014/9/9 21:44,176
E68947,1000091,19,2014/9/9 21:44,2
A63889,1000016,28,2014/9/9 21:44,350
E58121,1000095,64,2014/9/9 21:44,83
A51938,1000095,64,2014/9/9 21:33,40
A76861,1000093,20,2014/9/9 21:33,72
E35481,1000095,22,2014/9/9 21:33,49
D78099,1000091,19,2014/9/9 21:33,26
B73247,1000095,22,2014/9/9 21:33,105
B48809,1000093,20,2014/9/9 21:33,200
A60828,1000095,64,2014/9/9 21:33,6
A77257,1000093,20,2014/9/9 21:33,114
B65114,1000095,22,2014/9/9 21:33,40
B27449,1000091,19,2014/9/9 21:33,46
E42133,1000093,20,2014/9/9 21:33,88
C66087,1000091,19,2014/9/9 21:33,200
D71092,1000095,64,2014/9/9 21:33,19
A63600,1000093,20,2014/9/9 21:33,100
D31393,1000093,20,2014/9/9 21:33,18
C76059,1000091,19,2014/9/9 21:33,20
D77462,1000219,99,2014/9/9 11:35,1350
D41366,1000178,37,2014/9/9 11:35,1044
D16267,1000027,34,2014/9/9 11:35,966
E48629,1000027,34,2014/9/9 11:35,866
B78379,1000027,34,2014/9/9 11:35,666
C36476,1000031,34,2014/9/9 11:35,1570
B74791,1000030,34,2014/9/9 11:35,180
A67757,1000041,34,2014/9/9 11:35,1200
A72206,1000040,34,2014/9/9 11:35,900
A78107,1000031,34,2014/9/9 11:35,1570
E52796,1000030,34,2014/9/9 11:35,600
D56958,1000040,34,2014/9/9 11:35,850
B42466,1000055,38,2014/9/9 11:35,944
C57736,1000056,38,2014/9/9 11:35,966
E59472,1000055,38,2014/9/9 11:35,522
A51778,1000055,38,2014/9/9 11:35,1050
D78255,1000001,30,2014/9/9 11:35,766
D79551,1000001,30,2014/9/9 11:35,1116
E55451,1000011,30,2014/9/9 11:35,200
A58343,1000003,30,2014/9/9 11:35,600
E65590,1000003,30,2014/9/9 11:35,600
E68764,1000002,99,2014/9/9 11:35,772
E15111,1000211,38,2014/9/9 11:39,700
E68633,1000182,38,2014/9/9 11:39,1000
D79653,1000011,30,2014/9/9 11:39,150
D48303,1000001,30,2014/9/9 11:39,816
D72694,1000001,30,2014/9/9 11:39,866
E76164,1000011,30,2014/9/9 11:39,300
A63229,1000007,30,2014/9/9 11:38,400
A62430,1000037,34,2014/9/9 11:27,280
B45811,1000027,34,2014/9/9 11:27,766
A49865,1000031,34,2014/9/9 11:26,1470
C74364,1000027,34,2014/9/9 11:26,522
D70050,1000038,34,2014/9/9 11:26,866
C64456,1000178,37,2014/9/9 11:27,766
DD8195,1000027,34,2014/9/9 11:27,666
C70596,1000040,34,2014/9/9 11:26,1050
B67525,1000038,34,2014/9/9 11:27,916
D62549,1000038,34,2014/9/9 11:27,772
E50100,1000038,34,2014/9/9 11:27,666
A60410,1000041,34,2014/9/9 11:26,150
A14893,1000030,34,2014/9/9 11:27,180
B67323,1000038,34,2014/9/9 11:26,660
C54540,1000040,34,2014/9/9 11:26,550
D72889,1000027,34,2014/9/9 11:27,150
E46703,1000211,38,2014/9/9 11:27,500
B64982,1000055,38,2014/9/9 11:26,1066
C74533,1000055,38,2014/9/9 11:27,666
D78168,1000007,30,2014/9/9 11:27,350
A47102,1000010,30,2014/9/9 11:27,600
D77495,1000001,30,2014/9/9 11:27,400
A75113,1000178,37,2014/9/9 11:28,464
C55403,1000178,37,2014/9/9 11:31,866
D46255,1000219,99,2014/9/9 11:31,1000
D66553,1000055,38,2014/9/9 11:31,966
C56703,1000057,38,2014/9/9 11:31,200
C79662,1000211,38,2014/9/9 11:31,800
D50556,1000057,38,2014/9/9 11:31,200
D64225,1000184,38,2014/9/9 11:31,1400
D57822,1000055,38,2014/9/9 11:31,644
C17459,1000055,38,2014/9/9 11:31,966
A66491,1000041,34,2014/9/9 11:31,1000
D42971,1000031,34,2014/9/9 11:31,1470
B59673,1000031,34,2014/9/9 11:31,300
E77471,1000027,34,2014/9/9 11:31,150
B71682,1000038,34,2014/9/9 11:31,622
C43098,1000027,34,2014/9/9 11:31,622
E69642,1000041,34,2014/9/9 11:31,866
E38357,1000178,37,2014/9/9 11:31,966
D31564,1000178,37,2014/9/9 11:31,622
B45254,1000001,30,2014/9/9 11:31,622
B75480,1000015,99,2014/9/9 11:31,816
B68942,1000027,34,2014/9/9 11:31,666
A32035,1000031,34,2014/9/9 11:31,400
D64220,1000038,34,2014/9/9 11:31,566
A32531,1000029,34,2014/9/9 11:31,450
E77332,1000041,34,2014/9/9 11:31,1216
A72498,1000041,34,2014/9/9 11:31,866
A79388,1000027,34,2014/9/9 11:31,1088
C61769,1000030,34,2014/9/9 11:31,700
E38472,1000041,34,2014/9/9 11:35,666
E64010,1000037,34,2014/9/9 11:35,290
D71834,1000030,34,2014/9/9 11:35,600
A78432,1000027,34,2014/9/9 11:28,566
B59673,1000030,34,2014/9/9 11:28,800
E77971,1000031,34,2014/9/9 11:28,1450
D45511,1000040,34,2014/9/9 11:28,950
C74163,1000038,34,2014/9/9 11:28,666
B45161,1000057,38,2014/9/9 11:28,150
E72867,1000055,38,2014/9/9 11:27,866
B68735,1000055,38,2014/9/9 11:28,666
A47102,1000010,30,2014/9/9 11:28,500
D73058,1000001,30,2014/9/9 11:28,616
C79340,1000001,30,2014/9/9 11:28,766
B48634,1000001,30,2014/9/9 11:27,866
B73794,1000015,99,2014/9/9 11:27,772
E74715,1000030,34,2014/9/9 11:28,800
D68409,1000038,34,2014/9/9 11:28,366
D59276,1000040,34,2014/9/9 11:27,550
A65858,1000031,34,2014/9/9 11:28,770
E78755,1000041,34,2014/9/9 11:27,816
C23740,1000027,34,2014/9/9 11:28,692
D66093,1000027,34,2014/9/9 11:28,622
E75025,1000027,34,2014/9/9 11:27,666
E73522,1000039,34,2014/9/9 11:28,1000
C72831,1000027,34,2014/9/9 11:28,986
D63098,1000055,38,2014/9/9 11:28,300
A75874,1000060,38,2014/9/9 11:28,300
C70566,1000184,38,2014/9/9 11:27,1300
B76896,1000213,38,2014/9/9 11:28,1900
A76772,1000212,38,2014/9/9 11:28,600
B56996,1000003,30,2014/9/9 11:28,250
D74511,1000011,30,2014/9/9 11:28,700
A60687,1000007,30,2014/9/9 11:28,250
B73386,1000001,30,2014/9/9 11:28,866
A77768,1000010,30,2014/9/9 11:28,900
B51724,1000037,34,2014/9/9 11:28,3010
E57063,1000040,34,2014/9/9 11:28,1350
E62582,1000031,34,2014/9/9 11:40,650
C36141,1000040,34,2014/9/9 11:40,950
B68393,1000010,30,2014/9/9 11:40,600
D60171,1000001,30,2014/9/9 11:40,994
E52971,1000011,30,2014/9/9 11:40,150
D79729,1000010,30,2014/9/9 11:40,600
C78984,1000001,30,2014/9/9 11:40,716
C66707,1000003,30,2014/9/9 11:40,150
B77133,1000007,30,2014/9/9 11:40,250
D74353,1000178,37,2014/9/9 11:40,966
B46281,1000038,34,2014/9/9 11:28,1016
B71526,1000038,34,2014/9/9 11:28,1016
B68162,1000178,37,2014/9/9 11:28,866
A77134,1000007,30,2014/9/9 11:28,400
B61990,1000010,30,2014/9/9 11:28,600
A57476,1000007,30,2014/9/9 11:28,300
A18649,1000003,30,2014/9/9 11:28,600
D31257,1000001,30,2014/9/9 11:28,816
A70240,1000010,30,2014/9/9 11:28,1300
B49790,1000001,30,2014/9/9 11:28,1316
D64306,1000001,30,2014/9/9 11:28,716
A59906,1000215,34,2014/9/9 11:28,2100
E77528,1000030,34,2014/9/9 11:28,900
B71322,1000039,34,2014/9/9 11:28,800
C67796,1000031,34,2014/9/9 11:28,400
A38160,1000037,34,2014/9/9 11:28,930
E36302,1000041,34,2014/9/9 11:28,916
B69364,1000040,34,2014/9/9 11:28,1250
D61583,1000031,34,2014/9/9 11:28,600
C44267,1000178,37,2014/9/9 11:28,722
D79658,1000038,34,2014/9/9 11:28,1016
A63652,1000215,34,2014/9/9 11:28,1600
B64937,1000027,34,2014/9/9 11:28,672
E31750,1000030,34,2014/9/9 11:28,200
D72249,1000040,34,2014/9/9 11:28,900
A65858,1000029,34,2014/9/9 11:28,250
C74392,1000031,34,2014/9/9 11:28,1470
A23422,1000215,34,2014/9/9 11:28,800
E68497,1000038,34,2014/9/9 11:28,22
B45292,1000178,37,2014/9/9 11:28,522
B42053,1000015,99,2014/9/9 11:28,300
E73943,1000215,34,2014/9/9 11:28,2200
B43642,1000031,34,2014/9/9 11:28,1020
E79715,1000041,34,2014/9/9 11:32,1016
B33645,1000041,34,2014/9/9 11:32,816
C60009,1000041,34,2014/9/9 11:32,350
D71986,1000041,34,2014/9/9 11:32,1500
B71610,1000037,34,2014/9/9 11:32,540
D72263,1000038,34,2014/9/9 11:32,866
A69908,1000041,34,2014/9/9 11:32,350
B79654,1000027,34,2014/9/9 11:32,150
A78949,1000039,34,2014/9/9 11:32,1200
A33957,1000007,30,2014/9/9 11:32,250
E64974,1000011,30,2014/9/9 11:32,150
D50085,1000219,99,2014/9/9 11:32,1050
E78455,1000178,37,2014/9/9 11:32,944
B56554,1000055,38,2014/9/9 11:32,566
C57493,1000055,38,2014/9/9 11:32,10
A72306,1000037,34,2014/9/9 11:32,150
A66491,1000041,34,2014/9/9 11:32,200
A32035,1000031,34,2014/9/9 11:32,120
E37422,1000040,34,2014/9/9 11:32,1350
D23484,1000186,38,2014/9/9 11:36,1100
D47077,1000055,38,2014/9/9 11:37,622
B22292,1000212,38,2014/9/9 11:36,1000
E75492,1000057,38,2014/9/9 11:36,150
D78512,1000010,30,2014/9/9 11:36,600
E63023,1000010,30,2014/9/9 11:37,300
D79551,1000003,30,2014/9/9 11:37,150
D77261,1000011,30,2014/9/9 11:36,1300
B33132,1000010,30,2014/9/9 11:36,1200
B39787,1000015,99,2014/9/9 11:36,720
A75251,1000015,99,2014/9/9 11:36,1000
B51650,1000015,99,2014/9/9 11:36,966
E77630,1000002,99,2014/9/9 11:37,622
C70455,1000219,99,2014/9/9 11:37,700
A70465,1000002,99,2014/9/9 11:37,622
A78872,1000040,34,2014/9/9 11:37,900
D72536,1000031,34,2014/9/9 11:37,850
