fromaccount,toaccount,syscode,timestamp,amount
D58881,1000031,34,2014/9/8 10:45,120
B65781,1000038,34,2014/9/8 10:45,866
A61516,1000015,99,2014/9/8 10:45,866
D21711,1000002,99,2014/9/8 10:45,694
E57847,1000015,99,2014/9/8 11:01,744
A50059,1000007,30,2014/9/8 11:01,400
C48570,1000001,30,2014/9/8 11:01,250
E61515,1000027,34,2014/9/8 11:01,966
A29425,1000030,34,2014/9/8 11:01,360
E72963,1000040,34,2014/9/8 11:01,650
E76331,1000029,34,2014/9/8 11:01,950
E77742,1000030,34,2014/9/8 11:01,900
A75975,1000038,34,2014/9/8 11:01,760
A49440,1000031,34,2014/9/8 11:01,200
E72963,1000040,34,2014/9/8 11:01,250
A42937,1000041,34,2014/9/8 11:01,150
C33857,1000030,34,2014/9/8 11:01,180
E68343,1000041,34,2014/9/8 11:01,860
D70210,1000030,34,2014/9/8 11:01,180
D74647,1000030,34,2014/9/8 11:01,360
E67227,1000040,34,2014/9/8 11:01,850
D62771,1000027,34,2014/9/8 11:01,566
A71316,1000055,38,2014/9/8 11:01,866
A47244,1000001,30,2014/9/8 11:02,616
C65268,1000015,99,2014/9/8 11:02,766
B79410,1000041,34,2014/9/8 11:02,1200
A73396,1000027,34,2014/9/8 11:02,416
D76509,1000041,34,2014/9/8 11:02,150
B69219,1000030,34,2014/9/8 11:02,360
A74369,1000041,34,2014/9/8 11:02,1199
D75629,1000041,34,2014/9/8 11:02,1300
E78932,1000041,34,2014/9/8 11:13,200
C56430,1000055,38,2014/9/8 11:13,98
A36704,1000010,30,2014/9/8 11:13,300
C71496,1000178,37,2014/9/8 11:13,766
E45833,1000015,99,2014/9/8 11:13,866
D60424,1000030,34,2014/9/8 11:13,360
E33482,1000029,34,2014/9/8 11:13,150
D66166,1000041,34,2014/9/8 11:13,300
B62578,1000027,34,2014/9/8 11:13,719
C70740,1000031,34,2014/9/8 11:13,300
B14617,1000055,38,2014/9/8 11:13,966
B61965,1000055,38,2014/9/8 11:13,866
D51993,1000178,37,2014/9/8 11:13,766
B78072,1000219,99,2014/9/8 11:14,850
B77114,1000038,34,2014/9/8 11:14,860
D72167,1000027,34,2014/9/8 11:14,622
B79632,1000038,34,2014/9/8 11:14,666
D78234,1000029,34,2014/9/8 11:14,150
C49195,1000030,34,2014/9/8 11:14,180
B46281,1000038,34,2014/9/8 11:14,150
D66093,1000027,34,2014/9/8 11:14,772
E53476,1000031,34,2014/9/8 11:14,400
B62578,1000027,34,2014/9/8 11:14,816
C62654,1000055,38,2014/9/8 11:14,866
A46051,1000212,38,2014/9/8 11:14,2000
C48209,1000047,36,2014/9/8 11:14,550
B72182,1000215,34,2014/9/8 11:14,1200
B78536,1000027,34,2014/9/8 11:14,816
B62445,1000031,34,2014/9/8 11:14,200
A58137,1000001,30,2014/9/8 10:24,622
B70456,1000011,30,2014/9/8 10:25,150
E36631,1000001,30,2014/9/8 10:25,322
A68376,1000010,30,2014/9/8 10:24,600
B76338,1000003,30,2014/9/8 10:24,640
A17771,1000015,99,2014/9/8 10:25,822
A57212,1000015,99,2014/9/8 10:25,766
C54855,1000002,99,2014/9/8 10:25,500
B42572,1000055,38,2014/9/8 10:26,350
A68376,1000010,30,2014/9/8 10:26,150
C62298,1000001,30,2014/9/8 10:25,472
E76482,1000001,30,2014/9/8 10:26,622
B53778,1000002,99,2014/9/8 10:26,450
D17643,1000002,99,2014/9/8 10:26,672
D54380,1000015,99,2014/9/8 10:26,270
C57252,1000031,34,2014/9/8 11:16,1470
A38434,1000027,34,2014/9/8 11:16,342
A68959,1000041,34,2014/9/8 11:16,130
E44665,1000015,99,2014/9/8 11:16,966
A17825,1000213,38,2014/9/8 11:16,900
D35180,1000055,38,2014/9/8 11:15,300
B78265,1000213,38,2014/9/8 11:16,1300
C34144,1000055,38,2014/9/8 11:16,966
A64056,1000027,34,2014/9/8 11:16,200
A39123,1000027,34,2014/9/8 11:15,866
C60289,1000027,34,2014/9/8 11:15,816
E73357,1000041,34,2014/9/8 11:16,150
C74845,1000031,34,2014/9/8 11:16,400
C74231,1000031,34,2014/9/8 11:16,1570
C66087,1000215,34,2014/9/8 11:15,800
B35143,1000041,34,2014/9/8 11:16,677
A36704,1000011,30,2014/9/8 11:16,1000
D20846,1000011,30,2014/9/8 11:16,150
E72057,1000001,30,2014/9/8 11:16,200
C64208,1000031,34,2014/9/8 11:16,120
B66969,1000027,34,2014/9/8 11:16,694
C77668,1000039,34,2014/9/8 11:16,1400
E72997,1000037,34,2014/9/8 11:16,220
B75388,1000027,34,2014/9/8 11:16,686
D26622,1000038,34,2014/9/8 11:16,860
A77741,1000041,34,2014/9/8 11:16,60
C61498,1000041,34,2014/9/8 11:16,1400
C56660,1000027,34,2014/9/8 11:16,666
A66274,1000027,34,2014/9/8 11:16,766
C30368,1000055,38,2014/9/8 11:16,544
C30368,1000055,38,2014/9/8 11:16,766
A58865,1000212,38,2014/9/8 11:16,900
C16613,1000055,38,2014/9/8 11:16,644
C78977,1000057,38,2014/9/8 11:16,200
B52905,1000010,30,2014/9/8 11:16,1200
B68628,1000029,34,2014/9/8 11:16,700
D44540,1000027,34,2014/9/8 11:16,916
D73476,1000031,34,2014/9/8 11:16,400
B59743,1000027,34,2014/9/8 11:16,766
D19247,1000038,34,2014/9/8 11:16,966
C38301,1000038,34,2014/9/8 11:16,400
C51564,1000215,34,2014/9/8 11:16,2100
E50221,1000031,34,2014/9/8 11:16,550
C62342,1000037,34,2014/9/8 10:33,500
B67342,1000001,30,2014/9/8 10:33,544
B62297,1000091,19,2014/9/8 20:10,22
C66421,1000093,20,2014/9/8 19:43,56
E36940,1000095,22,2014/9/8 19:44,12
B32044,1000091,19,2014/9/8 19:44,96
A73767,1000016,28,2014/9/8 19:44,940
C58525,1000091,19,2014/9/8 19:44,142
C39357,1000093,20,2014/9/8 19:44,2
D58548,1000091,19,2014/9/8 19:44,30
E60051,1000091,19,2014/9/8 19:44,140
C63396,1000093,20,2014/9/8 19:44,136
B68892,1000093,20,2014/9/8 19:44,112
C60136,1000016,28,2014/9/8 19:44,180
D21420,1000093,20,2014/9/8 19:44,196
C60316,1000093,20,2014/9/8 19:44,162
E78845,1000093,20,2014/9/8 19:44,72
D49739,1000091,19,2014/9/8 19:44,12
A68362,1000091,19,2014/9/8 20:09,40
B30189,1000095,22,2014/9/8 20:09,20
D37741,1000093,20,2014/9/8 20:10,18
C62050,1000091,19,2014/9/8 20:10,52
B79455,1000091,19,2014/9/8 20:10,196
B65702,1000093,20,2014/9/8 20:10,48
E54844,1000093,20,2014/9/8 19:20,200
E74848,1000093,20,2014/9/8 19:20,46
D65716,1000095,22,2014/9/8 19:48,51
E70195,1000093,20,2014/9/8 19:48,12
D27864,1000095,22,2014/9/8 19:48,65
B73181,1000093,20,2014/9/8 19:48,200
C77706,1000091,19,2014/9/8 19:48,138
C58525,1000091,19,2014/9/8 19:48,40
D79267,1000093,20,2014/9/8 19:49,88
E10109,1000095,64,2014/9/8 19:48,110
C38756,1000093,20,2014/9/8 19:49,48
B27555,1000095,22,2014/9/8 19:49,132
C65511,1000095,22,2014/9/8 19:49,76
D69823,1000091,19,2014/9/8 19:49,146
B79070,1000016,28,2014/9/8 19:49,800
C65462,1000095,64,2014/9/8 19:49,116
D49739,1000091,19,2014/9/8 19:49,78
C77013,1000093,20,2014/9/8 19:49,28
A32531,1000095,22,2014/9/8 19:50,59
E48027,1000091,19,2014/9/8 20:19,62
C58342,1000095,22,2014/9/8 20:19,200
A58475,1000016,28,2014/9/8 20:19,650
E76879,1000095,64,2014/9/8 20:19,33
D74840,1000093,20,2014/9/8 20:19,30
D40441,1000093,20,2014/9/8 20:19,2
C65223,1000095,22,2014/9/8 20:19,46
D78897,1000093,20,2014/9/8 20:19,26
E35284,1000095,22,2014/9/8 20:19,64
C77435,1000095,64,2014/9/8 20:34,112
C40363,1000095,64,2014/9/8 20:34,200
D74840,1000093,20,2014/9/8 20:34,34
B53269,1000093,20,2014/9/8 20:35,6
E54759,1000095,64,2014/9/8 20:35,57
C22554,1000093,20,2014/9/8 20:35,6
E76937,1000093,20,2014/9/8 20:35,126
B57412,1000095,64,2014/9/8 20:35,16
B63261,1000093,20,2014/9/8 20:35,200
C70448,1000093,20,2014/9/8 20:35,102
E78143,1000091,19,2014/9/8 20:35,168
A33964,1000093,20,2014/9/8 20:35,200
A61715,1000091,19,2014/9/8 20:35,144
C61780,1000093,20,2014/9/8 20:23,114
D39329,1000095,22,2014/9/8 20:23,40
B68393,1000093,20,2014/9/8 20:23,10
D52993,1000091,19,2014/9/8 20:23,48
E76875,1000095,64,2014/9/8 20:23,150
D33766,1000091,19,2014/9/8 20:23,4
A64657,1000095,64,2014/9/8 20:23,33
A64011,1000095,22,2014/9/8 20:23,25
D59709,1000093,20,2014/9/8 20:23,200
D78873,1000091,19,2014/9/8 20:24,18
E24945,1000093,20,2014/9/8 20:23,70
D38327,1000093,20,2014/9/8 20:24,200
C19162,1000095,64,2014/9/8 20:24,33
B62876,1000095,64,2014/9/8 20:24,140
E61661,1000093,20,2014/9/8 20:24,156
B29124,1000095,22,2014/9/8 20:24,196
B58335,1000093,20,2014/9/8 19:39,100
C32406,1000093,20,2014/9/8 20:38,150
D65633,1000093,20,2014/9/8 20:38,192
A63384,1000095,64,2014/9/8 20:38,107
A68785,1000091,19,2014/9/8 20:38,136
E74561,1000095,64,2014/9/8 20:39,81
E54759,1000095,64,2014/9/8 20:39,40
D50085,1000093,20,2014/9/8 20:39,200
B61527,1000093,20,2014/9/8 19:38,156
B53400,1000091,19,2014/9/8 19:38,126
B79070,1000093,20,2014/9/8 19:38,200
B77634,1000093,20,2014/9/8 19:38,122
B61527,1000093,20,2014/9/8 19:38,2
A28372,1000093,20,2014/9/8 19:38,200
B77962,1000091,19,2014/9/8 19:38,30
E54844,1000093,20,2014/9/8 19:38,200
B48097,1000095,64,2014/9/8 19:38,38
D36287,1000091,19,2014/9/8 19:39,84
B29833,1000093,20,2014/9/8 19:39,200
D77943,1000095,64,2014/9/8 19:39,200
E44034,1000095,22,2014/9/8 19:39,33
C64921,1000091,19,2014/9/8 21:06,114
E69268,1000093,20,2014/9/8 21:04,98
C51981,1000095,64,2014/9/8 21:05,8
E48308,1000093,20,2014/9/8 21:05,200
B77133,1000093,20,2014/9/8 21:05,110
B20024,1000095,64,2014/9/8 21:05,11
B38803,1000093,20,2014/9/8 21:05,98
E43340,1000016,28,2014/9/8 21:05,950
E33967,1000095,22,2014/9/8 21:05,30
D55000,1000095,64,2014/9/8 21:05,113
C49652,1000095,22,2014/9/8 21:05,200
B62647,1000093,20,2014/9/8 21:05,4
E44443,1000091,19,2014/9/8 21:05,200
A70501,1000093,20,2014/9/8 21:05,90
E71053,1000093,20,2014/9/8 21:05,200
D60393,1000093,20,2014/9/8 21:05,84
D75527,1000093,20,2014/9/8 21:06,54
E44333,1000016,28,2014/9/8 21:06,1390
D67033,1000016,28,2014/9/8 21:06,300
A61441,1000095,22,2014/9/8 21:05,41
E43309,1000093,20,2014/9/8 21:06,200
A70894,1000093,20,2014/9/8 21:06,40
E60895,1000093,20,2014/9/8 21:06,48
B60406,1000095,64,2014/9/8 21:06,9
C73028,1000093,20,2014/9/8 21:06,180
C38653,1000095,22,2014/9/8 21:06,38
B41211,1000095,64,2014/9/8 21:06,75
B76840,1000093,20,2014/9/8 21:06,200
A15746,1000095,64,2014/9/8 21:06,120
A63438,1000143,81,2014/9/8 21:06,1169
B77133,1000001,30,2014/9/8 6:40,250
C72102,1000001,30,2014/9/8 6:40,300
D48303,1000011,30,2014/9/8 6:40,450
C72982,1000010,30,2014/9/8 6:40,600
A76396,1000031,34,2014/9/8 6:40,400
E43727,1000027,34,2014/9/8 6:40,400
A53608,1000027,34,2014/9/8 6:40,360
B69054,1000031,34,2014/9/8 6:40,400
A73071,1000029,34,2014/9/8 6:40,360
B56449,1000030,34,2014/9/8 6:40,200
B69364,1000030,34,2014/9/8 6:40,250
C77092,1000029,34,2014/9/8 6:40,200
A73071,1000029,34,2014/9/8 6:40,250
D56943,1000031,34,2014/9/8 6:40,120
D76236,1000001,30,2014/9/8 6:40,450
D68775,1000003,30,2014/9/8 6:40,300
A38313,1000007,30,2014/9/8 6:40,700
B60586,1000001,30,2014/9/8 6:40,300
C74665,1000003,30,2014/9/8 6:40,650
C54668,1000003,30,2014/9/8 6:40,700
C66517,1000001,30,2014/9/8 6:40,100
D75438,1000001,30,2014/9/8 6:40,220
D15124,1000011,30,2014/9/8 6:40,450
E77862,1000001,30,2014/9/8 6:40,220
E60894,1000027,34,2014/9/8 6:40,670
C66824,1000031,34,2014/9/8 6:40,200
C67796,1000030,34,2014/9/8 6:40,180
C76590,1000027,34,2014/9/8 6:40,340
E78932,1000030,34,2014/9/8 6:40,680
D76618,1000027,34,2014/9/8 6:40,70
B51545,1000030,34,2014/9/8 6:40,500
E56861,1000027,34,2014/9/8 6:40,320
C50324,1000029,34,2014/9/8 6:40,250
C71773,1000010,30,2014/9/8 6:40,250
A53984,1000010,30,2014/9/8 6:40,150
E42830,1000001,30,2014/9/8 6:40,150
E74395,1000001,30,2014/9/8 6:40,270
A37205,1000003,30,2014/9/8 6:40,400
E64970,1000003,30,2014/9/8 6:40,700
E54819,1000011,30,2014/9/8 6:40,200
D72694,1000001,30,2014/9/8 6:40,370
C66420,1000003,30,2014/9/8 6:40,800
C56608,1000027,34,2014/9/8 6:40,200
D64904,1000031,34,2014/9/8 6:40,400
B29561,1000027,34,2014/9/8 6:40,240
B29875,1000027,34,2014/9/8 6:40,370
D63158,1000030,34,2014/9/8 6:40,150
A53715,1000001,30,2014/9/8 6:40,100
D71487,1000030,34,2014/9/8 6:40,300
E27524,1000030,34,2014/9/8 6:40,200
D71258,1000029,34,2014/9/8 6:40,150
A57972,1000030,34,2014/9/8 6:40,300
B63153,1000001,30,2014/9/8 6:40,350
B78162,1000001,30,2014/9/8 6:40,100
B75024,1000001,30,2014/9/8 6:45,100
A69422,1000007,30,2014/9/8 6:45,600
E74960,1000038,34,2014/9/8 11:04,1166
A49913,1000215,34,2014/9/8 11:04,2100
B60396,1000041,34,2014/9/8 11:04,150
E54213,1000040,34,2014/9/8 11:03,1400
D78403,1000038,34,2014/9/8 11:03,1166
C55794,1000041,34,2014/9/8 11:03,1000
C72787,1000027,34,2014/9/8 11:03,766
A78747,1000041,34,2014/9/8 11:04,350
E67562,1000041,34,2014/9/8 11:04,1500
B74894,1000010,30,2014/9/8 11:04,1500
D71022,1000041,34,2014/9/8 11:11,1500
E69535,1000041,34,2014/9/8 11:11,816
B49506,1000027,34,2014/9/8 11:11,666
B77494,1000041,34,2014/9/8 11:11,766
A78067,1000215,34,2014/9/8 11:11,500
E78932,1000041,34,2014/9/8 11:11,1500
A70501,1000027,34,2014/9/8 11:11,716
D74731,1000027,34,2014/9/8 11:11,666
D66166,1000041,34,2014/9/8 11:11,960
E62091,1000029,34,2014/9/8 11:11,600
E79525,1000030,34,2014/9/8 11:11,650
E55962,1000041,34,2014/9/8 11:11,1500
C30591,1000038,34,2014/9/8 11:11,1000
C77715,1000027,34,2014/9/8 11:11,816
C30437,1000027,34,2014/9/8 11:11,572
D78300,1000038,34,2014/9/8 11:11,150
B30119,1000038,34,2014/9/8 11:11,1166
D45255,1000055,38,2014/9/8 11:11,622
D44113,1000184,38,2014/9/8 11:11,900
E67233,1000055,38,2014/9/8 11:11,544
E44311,1000212,38,2014/9/8 11:11,1200
B74399,1000038,34,2014/9/8 11:11,1066
E24593,1000041,34,2014/9/8 11:11,260
B74787,1000027,34,2014/9/8 11:11,642
D76807,1000040,34,2014/9/8 11:11,950
C75937,1000041,34,2014/9/8 11:11,1400
B29106,1000037,34,2014/9/8 11:11,430
C77680,1000031,34,2014/9/8 11:11,720
E31175,1000041,34,2014/9/8 11:11,150
E78680,1000215,34,2014/9/8 11:11,2100
D76760,1000027,34,2014/9/8 11:11,866
C79507,1000040,34,2014/9/8 11:11,800
A69931,1000041,34,2014/9/8 11:11,960
A62913,1000029,34,2014/9/8 11:11,650
B76689,1000027,34,2014/9/8 11:11,666
A78535,1000027,34,2014/9/8 11:14,622
D74543,1000001,30,2014/9/8 10:26,1022
D78534,1000002,99,2014/9/8 10:27,572
E24945,1000002,99,2014/9/8 10:27,872
A67433,1000010,30,2014/9/8 10:27,600
D64364,1000001,30,2014/9/8 10:27,200
C38866,1000001,30,2014/9/8 10:27,422
D52617,1000010,30,2014/9/8 10:27,600
E57224,1000001,30,2014/9/8 10:27,622
D59999,1000001,30,2014/9/8 10:27,922
D79301,1000031,34,2014/9/8 10:27,670
D60977,1000011,30,2014/9/8 10:27,150
E39432,1000001,30,2014/9/8 10:27,522
C62050,1000003,30,2014/9/8 10:27,150
E33841,1000001,30,2014/9/8 10:27,672
A74600,1000001,30,2014/9/8 10:27,472
A74600,1000001,30,2014/9/8 10:27,400
D52617,1000010,30,2014/9/8 10:27,100
E64706,1000213,38,2014/9/8 10:27,3400
A70641,1000031,34,2014/9/8 10:27,670
E67218,1000002,99,2014/9/8 10:27,622
C29041,1000011,30,2014/9/8 10:27,800
E74103,1000011,30,2014/9/8 10:27,150
B79475,1000001,30,2014/9/8 10:27,800
B27957,1000031,34,2014/9/8 10:27,700
B27957,1000031,34,2014/9/8 10:27,300
E75859,1000055,38,2014/9/8 10:27,350
D54380,1000002,99,2014/9/8 10:27,400
C40219,1000011,30,2014/9/8 10:27,300
A30439,1000001,30,2014/9/8 10:27,622
C38866,1000010,30,2014/9/8 10:27,600
B67531,1000003,30,2014/9/8 10:27,250
C72458,1000001,30,2014/9/8 10:27,472
C51627,1000010,30,2014/9/8 10:27,150
A75214,1000037,34,2014/9/8 10:27,420
D74587,1000015,99,2014/9/8 10:27,600
A30439,1000001,30,2014/9/8 10:27,622
C62050,1000003,30,2014/9/8 10:27,150
B67531,1000003,30,2014/9/8 10:27,350
B70456,1000002,99,2014/9/8 10:27,520
A68376,1000001,30,2014/9/8 10:27,994
C41721,1000027,34,2014/9/8 10:27,494
B70456,1000002,99,2014/9/8 10:28,50
A59823,1000001,30,2014/9/8 10:28,300
B79475,1000010,30,2014/9/8 10:28,200
C28828,1000001,30,2014/9/8 10:28,472
C54855,1000003,30,2014/9/8 10:28,250
B36335,1000011,30,2014/9/8 10:28,300
C62571,1000029,34,2014/9/8 10:28,600
